username,products,date,helpfulness,recommendation,hours_played,body
"TheKirch5","13 products in account","Posted: July 28, 2014","3 of 4 people (75%) found this review helpful","Recommended","13.5 hrs on record","Posted: July 28, 2014
												Amazing even years after release"
"baoser_roar","14 products in account","Posted: December 23, 2015","19 of 36 people (53%) found this review helpful
2 people found this review funny","Not Recommended","16.3 hrs on record","Posted: December 23, 2015
												The game is a great game, at first... My first 9 hours into the game got me hooked, but once i started space exploration, the game got EXTREMELY boring and repetitive. Sure the galaxy is HUGE and there's soooo much to explore, but after a few hours in space, the same thing happens over and over no matter where you go. The replay value just simply isn't there. I personally bought the game for 12.49 and I will honestly say it's the worst purchase i've made on steam in terms of $$ and hours logged. 

Edit: If I had just bought the spore game itself without the expansions/dlc (which would amount to $5 on sale), then i could say the game was worth it. So my recommendation to you guys would be to just buy the $5 spore game and not the entire package."
"Tactical T-34 Driver","17 products in account","Posted: October 12, 2015","11 of 13 people (85%) found this review helpful
23 people found this review funny","Recommended","76.7 hrs on record","Posted: October 12, 2015
												If you like to create something that is on your mind, like lets say some blob moster that 5 arms and 7 legs 22 eyes and a giant stick coming out of its back, then this game is for you!"
"Sir Stebbing","283 products in account","Posted: December 21, 2013","133 of 216 people (62%) found this review helpful
5 people found this review funny","Not Recommended","48.8 hrs on record","Posted: December 21, 2013
												At best, a guilty pleasure. At worst, a miserable pile of disappointing crap. When originally announced, the game promised many interesting concepts and tools for creation. When released, it was a mish-mash of oversimplified mini-games leading up to a fairly disappointing space stage. It doesn't help that there is very little quality control with the user generated content, so most of the new creatures you'll see will be horrifying blobs or ♥♥♥♥♥ monsters. Would only advise if heavily discounted during a Steam Sale."
"A_Stupid_Face + IHateAssists","100 products in account","Posted: May 22, 2016","11 of 15 people (73%) found this review helpful
37 people found this review funny","Recommended","9.4 hrs on record","Posted: May 22, 2016
												you can be a hermaphrodite with 6 legs and 3 mouthes murdering armless one eyed beans.

10/10 IGN"
"Moofie","68 products in account","Posted: November 3, 2014","51 of 77 people (66%) found this review helpful
5 people found this review funny","Recommended","6.5 hrs on record","Posted: November 3, 2014
												If you like to have a LOT of freedom in how you create a character, this is a wonderful game for you. I've always had a lot of fun with Spore. Creature stage is definitely the most fun, but no matter how you approach the game you'll find a way to make it work for you. Definitely worth taking for a spin!"
"Ionkiller [USWA]","50 products in account","Posted: January 3, 2014","3 of 3 people (100%) found this review helpful","Recommended","60.7 hrs on record","Posted: January 3, 2014
												One of my favorite games! Wouldnt work for me before but now it works! Great game!"
"AccidentlyOnPurpose","1,452 products in account","Posted: September 22, 2015","5 of 7 people (71%) found this review helpful
2 people found this review funny","Recommended","3.3 hrs on record","Posted: September 22, 2015
												6/10 - ""Evolution"" of Gaming. =)

This concept is really cool. Start as a single cell organism and combine or irradicate others to evolve. This is an open world. Once you develope your creatures build and attributes then the game becomes a strategy based game. 

Worth $5! Wish it continued with the open world sandbox and didn't convert to strategy.

 Accidently ReviewedWas this review helpful or maybe even not helpful? Either way join this group for more. Free Keys and Reviews weekly!
 Steam Group: AccidentlyReviewed"
"Admiral Allahu Ackbar","204 products in account","Posted: May 10, 2015","267 of 360 people (74%) found this review helpful
1,077 people found this review funny","Recommended","6.6 hrs on record","Posted: May 10, 2015
												Created a Homo sapien. The other creatures laughed at me. I went all 'Murica on them. There were no survivors"
"Magtakazed","24 products in account","Posted: May 8, 2016","6 of 8 people (75%) found this review helpful","Recommended","2.4 hrs on record","Posted: May 8, 2016
												Veryfun. I amthe type of person who fits in to all the tags of the game. I just wish the game was multiplayer. I wouldveloved to play the game with my friends."
"brown bricks","185 products in account","Posted: December 22, 2014","115 of 132 people (87%) found this review helpful
395 people found this review funny","Recommended","242.9 hrs on record","Posted: December 22, 2014
												I spent an entire week trying to befriend the Groxs, I did it.
In a split secound I get a call from every creature in the Galaxy. They all wanted to murder me.
Never have I been so satisfied."
"[SN] Faded Seal","40 products in account","Posted: January 29, 2016","1 person found this review helpful","Recommended","23.6 hrs on record","Posted: January 29, 2016
												I would defiantly recommend this game to everyone!! I have played 23 hours and it is very addictive!! The first, second, thired, and forth stages are fun, but the final stage gets quite boring. I would still recommend this game to everyone who has ever played and enjoyed ANY game at all!!"
"Grand - dogtown next generation","17 products in account","Posted: October 14, 2014","11 of 14 people (79%) found this review helpful","Recommended","40.8 hrs on record","Posted: October 14, 2014
												This is such a fun game i remember playing it when i was little. I got steam and found it on steam and it was on sale for five dollars! I was really excited and as you can guess bought it. I really reccomend this game. I am thinking of getting the DLC when it goes on sale."
"[DJ]Artramyoass","56 products in account","Posted: November 2, 2014","10 of 18 people (56%) found this review helpful","Recommended","25.4 hrs on record","Posted: November 2, 2014
												It's game where you question yourself...
""Was I on drugs when I bought the game ?""
Because of how you could see a giant that looks like a ♥♥♥♥...
or how your neighbors are ♥♥♥♥♥♥♥s and your best friends in the galaxy looks like a ♥♥♥♥♥

Simply put it this way 
""This game is all about creating ♥♥♥♥♥ and asses to sastify your sexual desires...."""
"Captcha Failure (Gabe)","59 products in account","Posted: August 12, 2014","4 of 4 people (100%) found this review helpful","Recommended","139.8 hrs on record","Posted: August 12, 2014
												I realy like spore, I think that the game mechanics are great. I know very little programming, but enough to know that this game must have taken forever in develupment for it to get to this point. I played a long time ago before it was for steam, and I liked it, but I was very little and I never made it past the creature stage. I do very much enjoy this game, and I hope that it gets updated will small updates frequently sometime in the future."
"Sheik_Hatake","599 products in account","Posted: October 8, 2014","50 of 76 people (66%) found this review helpful
3 people found this review funny","Recommended","16.4 hrs on record","Posted: October 8, 2014
												I like the first two stages, everything after tribal is okay, and space sucks and it gets boring.  It is fun to make creatures tho."
"Zilead","15 products in account","Posted: July 6, 2016","3 of 3 people (100%) found this review helpful","Recommended","8.5 hrs on record","Posted: July 6, 2016
												Love this game especially the character creation part"
"MrHeadCrab12","36 products in account","Posted: June 26, 2014","6 of 9 people (67%) found this review helpful","Recommended","49.7 hrs on record","Posted: June 26, 2014
												One of the best sandbox games I have ever played.Sadly EA abandoned this game,because ♥♥♥♥ing EA....
8.5/10"
"Көɾɴε ⎊","77 products in account","Posted: December 2, 2016","165 of 180 people (92%) found this review helpful
31 people found this review funny","Recommended","9.8 hrs on record","Posted: December 2, 2016
												You cannot dislike this whole game, it's too fun and inventive. You can, however, dislike EA for shutting down maxis."
"turkeytate","5 products in account","Posted: November 15, 2015","10 of 17 people (59%) found this review helpful
1 person found this review funny","Recommended","15.6 hrs on record","Posted: November 15, 2015
												This Game Is AWESOME!"
"kr33p3r1000","44 products in account","Posted: March 30, 2015","21 of 23 people (91%) found this review helpful
3 people found this review funny","Recommended","70.8 hrs on record","Posted: March 30, 2015
												It has a huge variety of story you can go throught, very well done, EA & Maxis. Although multiplayer would be nice."
"DrakenLord_52","46 products in account","Posted: October 8, 2016","16 of 17 people (94%) found this review helpful
13 people found this review funny","Recommended","30.1 hrs on record","Posted: October 8, 2016
												1.Find T3 Purple Spice Planet
2.*Beathe Heavy*
3.Resist Colonization Urge and Plant Monolith
4.Come Back in a Few Billion Years to a Thriving Space Civilization
5.Kill Them All and Take Your New 9 City Purple Spice Planet"
"Mercedes","26 products in account","Posted: October 8, 2014","10 of 11 people (91%) found this review helpful","Recommended","23.2 hrs on record","Posted: October 8, 2014
												10/10 Would recommend! Everybody says that this game sucks because EA closed the servers. That doesnt mean that it isnt a really fun game to play! This is a really fun time-waster if you ever have a few hours on your hands to create some wierd creatures! This is truly a fun game!"
"Bitemehard","14 products in account","Posted: June 1, 2016","53 of 62 people (85%) found this review helpful
3 people found this review funny","Recommended","48.7 hrs on record","Posted: June 1, 2016
												Even though this is an older game it is still a good game. It does require people to be creative. I highly recommend this game if you have young kids, siblings, or just have some free time on your hands."
"sdanond","1,220 products in account","Posted: August 25, 2015","14 of 21 people (67%) found this review helpful
1 person found this review funny","Recommended","21.8 hrs on record","Posted: August 25, 2015
												Summary: 4 Mini-games plus one giant bore.
Multiplayer: No
Completion: Never ends, but I stopped at 20 hrs.
Cards: No
Cloud: No

Spore is one of those rare games that within 5 minutes of playing it, I felt like I had to complete it. I genuinely enjoyed the beginning stages of the game, but that rush progressively became less and less enchanting with each progressing age.

The game is essentially 4 mini-games strung together with 1 giant never-ending game at the end. You start out as a single-cell organism struggling for survival in a world of eat-or-be-eaten. It's a nice, relaxing evolution game, and to be honest, I would have been perfectly fine if the majority of the game was like this. But this age is over all too soon and you'll find yourself on taking your first steps on land.

As a terrestrial creature, new challenges arise. It's time to make friends, kill enemies, fight for survival, and forage for food. It's a good progression from the cell stage an it's kind of fun, but not as much as the previous age. Soon, your species will propogate to the point of having their own town. Around this point the game feels like a stripped-down RTS game. You gather resources, forge alliances, crush clans, and expand. It's a rather awkward stage and the gameplay itself is also so radically different that it almost feels out of place.

The civlization stage is similar to the tribal stage, but you have entire cities and vehicles to do your bidding. Rather than playing like an RTS game, now it feels like a stripped-down Civlization game. You get to do some major customization now, but it's all cosmetic. As you near the end of the stage, the time comes to launch your first rocket.

The Space Age makes up the bulk of the game. Now a space-faring race, you do pretty much what you were doing before but on a much grander scale. Hundreds of planets to explore, most of them look the same-ish, and to be honest, this is easily the most boring part of the game. Play as a Fedex service, do some feng shui on planets, become a trader, there's so much to do in this stage... and yet there's no real goal, other than than reaching a certain part of the galaxy, but the game will still go on regardless.

Overall, Spore is... difficult for me to rate. The parts I liked, I liked a lot. The parts I disliked, I got bored to tears. What began as a fun evolution game ultimately ends up as a chore. The amount of micromanagement magnifies tenfold with each passing stage, and since the game changes radically with each stage, it's constantly throwing new stuff at you, while simultaneously rendering old knowledge irrelevant. I'm sure many people enjoy the endgame, but definitely not me. I give this a 7/10."
"JoshGreatUK Logitech G29","60 products in account","Posted: June 14, 2014","2 of 2 people (100%) found this review helpful","Recommended","30.0 hrs on record","Posted: June 14, 2014
												hours and hours of laughing and fun"
"nali34","4 products in account","Posted: December 23, 2014","2 of 2 people (100%) found this review helpful","Recommended","22.2 hrs on record","Posted: December 23, 2014
												This game is very awesome and I like the evolution of the brain."
"Hatty","148 products in account","Posted: September 7, 2016","23 of 24 people (96%) found this review helpful","Recommended","1.4 hrs on record","Posted: September 7, 2016
												Really enjoyed spore. It came out many years ago, on my birthday and I had my dad get it for my present when I was younger. It was really a fun game, I enjoyed it a lot, and I enjoy it even better now that I have a better computer. The graphics are chunky, and that's just what makes it's style!

Good:
-------------------------------------------
+Make custom creatures
+Literally customize anything, you want it's toe to be huge, but the legs to be small? GO FOR IT.
+Runs basically on any pc, it's such an old game.
+Graphics look nice actually, on my Gx950 graphics card.
+Each mode is indepth, so you can get different endings and benefits depending on the path you took.
+You can technically upload your creations and download others.

Bad:
--------------------------------------------
+I havent personally been able to log into my EA account, so I play offline.

+This game isn't what people wanted it to be - but it's good for those who don't care what it was 'supposed' to be. My husband and I played this as young teens, and we enjoyed a lot for what it was.

+ Multiple ending types, and creature spawns can be good, but it can feel old after a while with the AI being similar each game."
"The Angry Pacifist","236 products in account","Posted: February 11, 2016","1 person found this review helpful","Recommended","17.2 hrs on record","Posted: February 11, 2016
												Amazing game. My only issue is once you beat it, and get to the center of the galaxy, theres no reason to keep going."
"Francis","95 products in account","Posted: March 1, 2015","61 of 104 people (59%) found this review helpful
134 people found this review funny","Recommended","23.4 hrs on record","Posted: March 1, 2015
												Like Skyrim with aliens
11/10"
"ThatOneGuy","94 products in account","Posted: March 11, 2014","8 of 14 people (57%) found this review helpful","Not Recommended","2.4 hrs on record","Posted: March 11, 2014
												this game is amazing till you get to the tribal stage because your not controlling your charecters you have to send them to do stuff also they have the AI of a brick wall you tell them to attack someone and they like smell them and die its good but they need to remove the tribal stage its the worst"
"BuFFerS","40 products in account","Posted: September 29, 2016","5 of 6 people (83%) found this review helpful
3 people found this review funny","Recommended","15.1 hrs on record","Posted: September 29, 2016
												Best game for the knowledge of the world"
"Belemon","128 products in account","Posted: March 26, 2014","4 of 6 people (67%) found this review helpful","Recommended","0.3 hrs on record","Posted: March 26, 2014
												I first started playng this game when I was ten or eleven and I still love it. This is one of the games I grew on. Yes, it does not have a wonderfull graphics or breathtaking action (actually it does) but this is a really good game. Kids can spend hours playing it, adulst will enjoy it's madness or simply make a ♥♥♥♥-like creature.
I highly recommend it to young gamers.

The creature redactor is wonderfull. Make anything your heart desires and it will still look and move fine.
The sounds, the music are great. Feel the atmosphere of new-born life and the beauty of space.
Enjoy silly jokes while trading alien races :)
Meet an Unidentified Walking Objects made by other users while playing. Some things they build are hilarious.
You will have an ability to take over the whole galaxy. Is'n it awesome to be an overlord?
It is easier to play as a peacefull creature. Be good.


Disadvantages are:
Sometimes the game does not work. :D
It is hard to beat it only for the first time. Try to find out everything by yourself so the game would be more interesting.
Space stage is completely boring without Galactic Adventures. With GA it is just a little less boring.
Too easy to understand how the game works. The interaction with animals/tribes/civilisations is too predictable."
"MrNacho","","Posted: 6 March","514 of 576 people (89%) found this review helpful
21 people found this review funny","Recommended","26.5 hrs on record","Posted: 6 March
												NEEDS A WORKSHOP
PLZ"
"Some Delicious Person Pie","18 products in account","Posted: May 8, 2016","12 of 15 people (80%) found this review helpful
1 person found this review funny","Recommended","20.7 hrs on record","Posted: May 8, 2016
												This game is really awesome.
It may be expensive but BOY is it fun.
The five stages are all cool.
The Character Creator Exists.
And well. Its all creative!"
"toughchiken","30 products in account","Posted: October 24, 2014","2 of 2 people (100%) found this review helpful","Recommended","7.6 hrs on record","Posted: October 24, 2014
												Where do I begin for spore, the game is extremely addicting and entertaining. You start with nothing but a micro-organism and grow into an empire. I've sunk hours upon hours into this game creating fun and silly creature and conquering worthy (and unworthy) foes along my way. It's definantly worth the time you put into it and the money.

9/10"
"Dimi","48 products in account","Posted: June 5, 2014","186 of 259 people (72%) found this review helpful
2 people found this review funny","Recommended","3.1 hrs on record","Posted: June 5, 2014
												You kiddong me.... It took some years to get it down to -75%. I bought it for full prise, even the DLCs! But it was still worth it, super fun with the DLCs! Good game :)"
"☭00sunbro00☭","29 products in account","Posted: September 24, 2015","332 of 412 people (81%) found this review helpful
959 people found this review funny","Recommended","96.6 hrs on record","Posted: September 24, 2015
												-Create humans
-Name planet Reach
-Turn humans into spartans
-Get them to space
-Create Grunts, Brutes, Elites, ect.
-Get them all to space
-Find all their planets
-Disagree with their new god ""spode""
-Start a war
-Grunts attack brutes
-Brutes attack elites
-F***
-3 days of work down the drain

10/10 Would fail at halo again.

We're slowly becoming spore tech support, so if you're having issues with the game, the replys will try to solve them."
"NeonJaz","20 products in account","Posted: October 12, 2014","51 of 74 people (69%) found this review helpful
3 people found this review funny","Recommended","172.3 hrs on record","Posted: October 12, 2014
												What can I say? Spore to me, is the BEST game on earth! I highly recommend this game! and if you happen to come across it and its on sale I would REALLY get it if you have some spare money. It really unleashes creativtiy. I love how you can change the spine and size. once again I highly recommend this game!"
"FlamingSausages","71 products in account","Posted: January 3, 2015","9 of 9 people (100%) found this review helpful
10 people found this review funny","Recommended","0.1 hrs on record","Posted: January 3, 2015
												Great game, you can abduct civilians and jettison them into space. 10/10

But seriously though its a game where u can create your own creature starting from the cell stage through to having 
inter-galactic wars throughout the galaxy. The galaxy is made up of around 500,000 stars. Each star has its own planets and many have their own civilisations or animals.
When you are connected through the internet in spore you will end up seeing other peoples creatures and civilisations pop up in your world. And also your own creatures from other saves.

BTW The reason i have so little hours on this is because i played through one of the dlc's in which i have a hundred and something hours"
"aidan.barrett.222","54 products in account","Posted: May 17, 2016","5 of 6 people (83%) found this review helpful","Recommended","10.7 hrs on record","Posted: May 17, 2016
												great game really addicting"
"Dust And Ech0es","26 products in account","Posted: March 23","3 of 3 people (100%) found this review helpful
6 people found this review funny","Recommended","60.6 hrs on record","Posted: March 23
												I find that I like to play this game sporadically."
"☭00sunbro00☭","29 products in account","Posted: September 24, 2015","332 of 412 people (81%) found this review helpful
959 people found this review funny","Recommended","96.6 hrs on record","Posted: September 24, 2015
												-Create humans
-Name planet Reach
-Turn humans into spartans
-Get them to space
-Create Grunts, Brutes, Elites, ect.
-Get them all to space
-Find all their planets
-Disagree with their new god ""spode""
-Start a war
-Grunts attack brutes
-Brutes attack elites
-F***
-3 days of work down the drain

10/10 Would fail at halo again.

We're slowly becoming spore tech support, so if you're having issues with the game, the replys will try to solve them."
"♊Eggs♊","22 products in account","Posted: March 22","2 of 2 people (100%) found this review helpful","Recommended","99.5 hrs on record","Posted: March 22
												Spore is super fun, my favorite stage is the creature stage because you're so small in a huge world! Tons of creative creatures created by other people can be in YOUR world! My favorite part about it is the creature making, its so fun to make creatures with 4 heads or 8 arms, This is definetly a favorite of mine. Exploring the unknown, fighting, making friends, and evolving! this is an excelent game for all ages, brilliant."
"papernoses","24 products in account","Posted: October 11, 2014","14 of 26 people (54%) found this review helpful","Recommended","5.8 hrs on record","Posted: October 11, 2014
												I love spore"
"Cntagious","4 products in account","Posted: January 15","10 of 16 people (63%) found this review helpful
13 people found this review funny","Recommended","31.5 hrs on record","Posted: January 15
												Yeah this game is just the best, Buy it or i will steal your soul."
"King Tarzan the Gangani","139 products in account","Posted: July 6, 2015","7 of 8 people (88%) found this review helpful
2 people found this review funny","Recommended","50.2 hrs on record","Posted: July 6, 2015
												Amazing game to tickle your creativity glands! Endless fun provided by the customisational tools and opportunities, Be prepared to allow your creative juices to flow and fall in love with your creations. Maxis at its best."
"Max 0warp","221 products in account","Posted: March 23, 2014","9 of 13 people (69%) found this review helpful","Not Recommended","9.6 hrs on record","Posted: March 23, 2014
												I dont know if anyone playtested this before release. I dont know if the game will get better if I persevere. I do know that the first two stages of the game are tedious, a boring chore of a game with a superficial cuteness and charm that wears off in minutes. 

""I would really like to play a game as a paramecium"" said nobody, ever - except for the developers of Spore apparently.

Edit, after playing for a further 6 hours I progressed a few levels. The game did not improve sufficiently to warrant putting up with the previous stages as an amoeba. I think If I kept playing I might develop some form of intellectual impairment. I doubt that this handicap would be severe enough for me to refer to myself using a term for a small group of soldiers."
"TheKirch5","13 products in account","Posted: July 28, 2014","3 of 4 people (75%) found this review helpful","Recommended","13.5 hrs on record","Posted: July 28, 2014
												Amazing even years after release"
"bilde2910","17 products in account","Posted: June 25, 2016","39 of 46 people (85%) found this review helpful
4 people found this review funny","Recommended","18.6 hrs on record","Posted: June 25, 2016
												Spore is a great game. I've been playing for over 24 hours now in total across Spore and Spore: Galactic Adventures. You start off as a cell, evolve into higher level species and eventually become a spacefaring civilization. I've learned a few different things about the game that I feel newer players could have use of knowing.

Evolve your creature to max in the creature stage if you plan on playing with Galactic Adventures. You will be using creature stage abilities a lot here, better make sure that it becomes as easy as possible for you.
Save often. Spore crashes occasionally, and with the immersiveness of the game, it's easy to forget to save. Spore does NOT have auto-save functionality.
One more thing that a lot of people miss: BACK UP YOUR SPORE DATA FOLDERS! I had the game suddenly delete all my progress in Spore without any warning. I don't know the programming logic that would result in such a thing happening, but when I launched Spore yesterday, I was greeted with the main menu with no saves in it. Luckily I already had an older backup of the data as I copied it for playing on another computer once, but I've lost a lot of progress.
Spore data folders may be found at %appdata%\Spore as well as ""My Spore Creatures"" in your Documents folder. Back them up regularly."
"mpteamcookie - DER ARES","110 products in account","Posted: August 7, 2016","17 of 21 people (81%) found this review helpful
7 people found this review funny","Recommended","71.1 hrs on record","Posted: August 7, 2016
												""42, that is the answer, but 10/10... That's my opinion!""
-No Quote from The Hitchhiker's Guide to the Galaxy[en.wikipedia.org], or Steve[spore.wikia.com]

Spore is a brilliant, mysterious galaxy, full of mystery and an endless range of creatures. xD

-Join this Steam Group, if you`re a Spore[spore.wikia.com]-Fan!"
"Plankton Beef Cake","27 products in account","Posted: September 21, 2016","11 of 12 people (92%) found this review helpful
22 people found this review funny","Recommended","37.1 hrs on record","Posted: September 21, 2016
												had a creature named ""Da Booty"" come and steal my food so I destroyed Da Booty

10/10 would destroy da booty again"
"Ensio & Tanwen","167 products in account","Posted: May 17, 2015","9 of 12 people (75%) found this review helpful
21 people found this review funny","Recommended","23.4 hrs on record","Posted: May 17, 2015
												""Kill anything that moves"" Simulator 2008"
"Boo","21 products in account","Posted: November 8, 2014","9 of 9 people (100%) found this review helpful
1 person found this review funny","Recommended","70.4 hrs on record","Posted: November 8, 2014
												Very creative game, you can create your own species and evolve them. It's really fun i loved it and iit has not really been changed much since the game came out."
"KOTO GAMING","24 products in account","Posted: December 25, 2016","2 of 2 people (100%) found this review helpful","Recommended","187.9 hrs on record","Posted: December 25, 2016
												After finally feeling I have put in enough time to review this game I want to go a bit in depth. first let's look positive: on the plus side the cell stage made me nostalgic for the eat and row games I played as a young child. The creature stage I found thoroughly fun and enjoyable. The combat is quite simplistic and easy to navigate if your on a full red streak. Befriending creatures was fluid as well but I haven't done all that much. The user interface I found nice and friendly and had no troube navigating menus. The space stage made me feel quite free and I loved it but it definitely had its bad points.
The negatives now: the space stage was too long and I ended up choosing a planet not on looks but on what was closest to the centre, it also suffers from bad combat, a huge difficulty spike and monotony. The civ stage was too restrictive and I found boring and I won't go into the god awful village stage.

Overall I really enjoyed this game and would definitely recommend it to friends especially if it's cheap it still holds up great and you can be so so creative with it if you have the money buy it for sure."
"mustafa2005","9 products in account","Posted: March 5","4 of 6 people (67%) found this review helpful
3 people found this review funny","Recommended","9.5 hrs on record","Posted: March 5
												GREAT CRETURE GAME IT HAS CELL,CRETURE,SIVILE,SPACE AGES IN IT BEST GAME EVER"
"Seranner","44 products in account","Posted: November 14, 2015","3 of 4 people (75%) found this review helpful
1 person found this review funny","Recommended","306.0 hrs on record","Posted: November 14, 2015
												I am too tired and lazy to say why I recommend it right now, BUT JUST BUY DAH DARN GAME!"
"Allyson","2 products in account","Posted: December 25, 2013","25 of 36 people (69%) found this review helpful","Recommended","37.8 hrs on record","Posted: December 25, 2013
												Very interesting game to play...really brings out your creative side. When you first start playing, your first reaction is usually, ""Awwww! It's so cute!"" or, ""Oh my god It's going to eat me!"" Let me say that this game is very realistic, and if you love animals, or ""creatures"" you should surely choose to be an herbivore. You choose from Carnivore, Herbivore, and Omnivore. Sometimes you'll say, ""Ugh, there's too much going on!"" or, ""Give me a break!"" But in the end things will calm down and you will begin enjoying the game a lot more once you get the hang of it and what to do and what not to do...the easiest way, and the hardest way. Once you get to space though, the game's pace slows down considerably. You get into kind of a routine and begin doing the same thing over and over again. Some quit at that point, and just keep creating games and stopping at space, but if you get past the more boring or slow-paced parts, it gets fun and ""not-so-boring."" All in all, if you like a game with plenty of chances to show off your creativity, I would definitely recommend this game."
"Bitemehard","14 products in account","Posted: June 1, 2016","53 of 62 people (85%) found this review helpful
3 people found this review funny","Recommended","48.7 hrs on record","Posted: June 1, 2016
												Even though this is an older game it is still a good game. It does require people to be creative. I highly recommend this game if you have young kids, siblings, or just have some free time on your hands."
"Jelly Fox","233 products in account","Posted: July 2, 2014","3 of 4 people (75%) found this review helpful","Recommended","78.9 hrs on record","Posted: July 2, 2014
												Simply put: this game contains nearly endless amounts of character customization, and that is why I continue to come back to it over and over. Let your imagination be your guide. You can literally spend 100% of your playing time (like I often do, myself) just designing a multitude of different creatures, vehicles (land, sea, and space) and buildings as well. The game reminded me a lot of Black and White, which I used to play near-obessively when I was younger. 

There's more to the game than just customization and character design, of course. Following the evolutionary story mode itself presents all sorts of interesting scientific, biological, and sociological mechanics. As a gamer, it's the ultimate sense of creative control to supervise and influence a creature's growth and development, along with all the cultural and societal changes that go along with it. It's just so enthralling to raise a creature from infantile stage as a microbe, all the way to a prim-and-proper gentleman of a monster."
"Mr. N.","28 products in account","Posted: March 22, 2015","2 of 2 people (100%) found this review helpful
1 person found this review funny","Recommended","122.9 hrs on record","Posted: March 22, 2015
												Eco disaster.
Pirate raids."
"Rufus Scrimgeour","91 products in account","Posted: October 21, 2014","34 of 55 people (62%) found this review helpful
14 people found this review funny","Recommended","89.1 hrs on record","Posted: October 21, 2014
												Make a creature and eat everythings faces untill you evolve into space stage, fly into the middle of the universe and meet a little robot with a speaker... im confused"
"broozar","151 products in account","Posted: June 7, 2014","28 of 44 people (64%) found this review helpful","Not Recommended","3.3 hrs on record","Posted: June 7, 2014
												I really tried to love this game. It is cute, funny, open-ended, and explores new grounds for videogames. If anything, it is admirable. But is it fun? The mechanics in every evolutionary stage are rather shallow and repetitive, the strategy components are severly limited and the action components reduced to a few button presses once in a while. Exploration falls flat too since the procedural planets are boring and samey.
The draw of this game for many seems to be the character creator, as evident by the slew of creature videos on youtube, and it is entertaining for a while, but cannot hold my attention for long.
In the end, it is suprisingly... boring."
"Poikkax","192 products in account","Posted: February 3, 2015","2 of 2 people (100%) found this review helpful
2 people found this review funny","Recommended","66.1 hrs on record","Posted: February 3, 2015
												fiz uma espécie parecida com um pênis 10/10"
"Group of Cheese","64 products in account","Posted: February 10, 2016","1 person found this review helpful","Recommended","69.8 hrs on record","Posted: February 10, 2016
												:)"
"Geezer","346 products in account","Posted: August 16, 2016","812 of 1,134 people (72%) found this review helpful
534 people found this review funny","Recommended","12.0 hrs on record","Posted: August 16, 2016
												It's like No Man's Sky only appropriately priced"
"ThatOneGuy","94 products in account","Posted: March 11, 2014","8 of 14 people (57%) found this review helpful","Not Recommended","2.4 hrs on record","Posted: March 11, 2014
												this game is amazing till you get to the tribal stage because your not controlling your charecters you have to send them to do stuff also they have the AI of a brick wall you tell them to attack someone and they like smell them and die its good but they need to remove the tribal stage its the worst"
"SnowHawk","234 products in account","Posted: December 23, 2015","43 of 79 people (54%) found this review helpful
3 people found this review funny","Not Recommended","27.8 hrs on record","Posted: December 23, 2015
												I like game, but beware EA didn't put a whole lot of effort into this game and it crashes rampantly. I highly suggest you save very often or else you'll end up like me and be into the tribal stage when your game crashes and whisks away all your progress down the drain. EA dropped the ball so much that apparently there isn't even an autosave function. This game crashes so much and personally i don't think I'll ever be playing it again. The game itself is very fun as you get to guide the evolution of your species from a single cellular organization all the way to space faring god. EA made a lot of promises about this game that they didn't deliver. So pretty much standard EA behavior.

Pros:
+ Engaging gameplay
+ Enjoyable & somewhat diverse scenarios
+ Diversity among creature creations
+ Looks good for something made in 2008
+ Lots of unique body parts to chose from
+ Species specialization (e.g. carnivore, omnivore, herbivore)
+ Different creatures/species have different ""voices"" (diversity of creature communications)
+ Decent job explaining functions of everthing through all stages

Cons:
- Stages of evolution rather short
- Space stage the longest stage (Dispropotionate compared to other stages)
- Cannot continue to gain the evolution points to unlock body parts once you complete a stage
- Only real option once completing a stage is advancing the evolution
- Rather odd taking over planets in Space stage with your single ship
- Actually rather odd doing everthing in the Space stage from your single ship
- Rampant crashes
- No autosave feature
- Very few save slots for different worlds
- Too few stages of evolution
- Almost zero interaction available during Space stage with nonspace faring civilizations"
"Sumixodic","46 products in account","Posted: May 8, 2016","17 of 20 people (85%) found this review helpful
1 person found this review funny","Recommended","137.3 hrs on record","Posted: May 8, 2016
												This game is so amazing in just about every way. The Creature Editor is clever and innovative, the Phases feel just long enough to keep each section short and sweet, and the gameplay never gets old. Here, in the perfect game, there is still one huge issue: No Sequel."
"Heph pls","181 products in account","Posted: December 14, 2014","3 of 4 people (75%) found this review helpful
1 person found this review funny","Recommended","2.5 hrs on record","Posted: December 14, 2014
												I cant take this seriously. My creature looks badass, all the others look ♥♥♥♥ing stupid. Giant eyeball bush pigs with tooth pick legs and arms the size of my ♥♥♥♥♥. Besdies that yeah top ♥♥♥♥."
"insomniac","171 products in account","Posted: April 27, 2016","6 of 7 people (86%) found this review helpful
4 people found this review funny","Recommended","16.8 hrs on record","Posted: April 27, 2016
												Best game ever made. 


Sadly EA is stammped on the cover :("
"Tasty™","96 products in account","Posted: September 14, 2013","1 person found this review helpful","Recommended","19.2 hrs on record","Posted: September 14, 2013
												Spore is a game where you create your own creature and survive the harsh lands.
There are four different civilizations ( Cell mode, Creature mode, City mode and then you go to Space mode) it's really fun and it gets you using your imagination when making things, even though its a cash taker (i got it for $40.00) its still worth it."
