username,products,date,helpfulness,recommendation,hours_played,body
"Circlebutton","196 products in account","Posted: March 20","1 of 3 people (33%) found this review helpful","Recommended","29.4 hrs on record","Posted: March 20
												My first hour with Estival Versus was met with nothing but frustration. Between wrestling with the keybindings, giving up on the display settings, fuming at how typically Japanese the sloppy PC port is and gritting my teeth at the slower combat mechanics compared to its prodecessor, I wondered if they learned anything at all from Shinovi Versus.

The linear story progression forces you to sit through tutorials and you'll have to use characters you dislike every now and then (Mirai, how I loathe thee with a passion). Similar games like Samurai Warriors or Sengoku Basara has a lot more freedom of choice and lets you go at your own pace.

On top of all that are the DLCs which you must purchase separately. After the full package that is Shinovi Versus, this leaves a bit of a sour taste.

Once you get over all that downsides, find some workarounds and actually start fighting though, it's pure unadulterated bahonkas. Having long recovery times after combo and dashes means taking more deliberation in your actions, making combat a little more thoughtful than spamming dash-cancels to eternity and beyond like its prodecessor.

Visually there's no complaints here. It's a big and vibrant step-up from Shinovi Versus. Better shading, anisotropic filter and cleaner outlines. Helps that all the girls are cute badasses too.

Estival Versus is still not for everyone. It's grindy, repetitive and is downright unashamed of nudity and fanservice. If you're okay with that though, you will feel right at home here.

11/10 Would pursue this Lu Bu"
"lemons","113 products in account","Posted: March 18","3 of 6 people (50%) found this review helpful
4 people found this review funny","Recommended","12.0 hrs on record","Posted: March 18
												Since, I have played Shinovi Versus I obtained an bachelor's degree in physics. Now that this game has been released...time to work on my master degree.

Under the same philosophy of 

Win is a Win
Loss is a Win 

http://steamcommunity.com/id/pandas4lyfebruh/recommended/411830/"
"Jamie Lannister [KS]★","28 products in account","Posted: March 20","13 of 22 people (59%) found this review helpful
3 people found this review funny","Recommended","57.8 hrs on record","Posted: March 20
												At 43.8 hrs into the game on the 3rd day of release i think its time for a review.

   I will keep this short and sweet like haruka. Do yourselves a favor and get this game...
 where else you gonna find a panty eating contest XD"
"Biri Biri","219 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful","Recommended","0.2 hrs on record","Posted: March 19
												This is the 4th time ive bought this game, and this is definately the best version.
Runs in 4k in fullscreen borderless, and runs great!"
"Jay RPG","92 products in account","Posted: March 21","3 of 5 people (60%) found this review helpful","Recommended","4.7 hrs on record","Posted: March 21
												Marvelous have done an excellent job with the PC port of Senran Kagura, with resolution support up to 4k, and 2 FPS options of 30fps and 60fps. The FPS locks allow for a silky smooth experience on a very wide-range of hardware configurations, and the smooth framerate is essential to get the most out of this brawler.

I've played the PC port now for about 4 hours and haven't experienced any bugs, crashes, or technical issues of any kind, the PC port is rock solid, Koei Tecmo and Bandai Namco could learn a thing or 2 from Marvelous about how to port a game to Steam..

I already owned Senran Kagura Estival Versus on PS Vita so I'll draw on that experience to give a few thoughts on the game, now that we have established the port is perfect.

At it's core, Senran Kagura is a fan-service series, it is overtly sexual, and it embraces that, there is no pretense, the first cut-scene you see has a token shot of anime girl butt 20 seconds in which then proceeds to get spanked.
This kind of thing might seem shocking at first but the hilarious interactions, raunchy humour, and all-round great writing wouldn't be quite as good if the game wasn't so non-chalant with it's fan-service.

It's a shame that so many people (especially reviewers) can't get past this though, because underneath it's actually a very enjoyable, and mechanically-sound action-brawler. There are plenty of mechanics for you to take advantage of, dodges, blocks, different types of attacks, combos, special moves (which are themselves a more complicated mechanic than they first appear to be), transformations, mid-air combat, and these are just the things you'll be introduced to in the first 15 minutes.

As you play through the game you'll get access to different characters, who all play differently from each other, and there is also a great deal of character customisation and strategy involved prior to getting into a combat situation.

At the end of the day you'll mainly find yourself tackling hordes of enemies in the outlandish and mechanically brilliant brawler-style combat system, or sitting back and having a giggle at the hilarious character interactions and quirky humour, what more could you ask for?

The video below shows off all configuration options available on the PC port, as well as the first 4 minutes of gameplay. The opening cutscenes and sequences are skipped to avoid spoilers and get right in to showing off the combat and PC performance. [Mildly NSFW Warning: Anime Bum From The Very Beginning]


	
	
		YouTube™ Video: Senran Kagura Estival Versus PC: First ~4 Minutes of Gameplay, PC Port Settings (4k/60fps support) 
		
			Views: 143		
		
			Marvelous have produced a top notch PC port of Senran Kagura Estival Versus, in this video you'll see all configuration options available on PC & the first tutorial gameplay section."
"Honorable_D","467 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful
2 people found this review funny","Recommended","14.5 hrs on record","Posted: March 18
												Sometimes a man just wants to enjoy giant anime tiddies without being judged by those on his friends list! Hahaha

Anyways, quality port that runs at smooth 60 (even when loaded up with ReShade to make them colors pop) with some various graphic options and 4K support. Think Dynasty Warriors but with an all female cast and obviously tons of fan service and you've got the gist of this game! Dumb, LEWD fun!"
"legodj16 BoostedBanobo","324 products in account","Posted: 21 March","34 of 39 people (87%) found this review helpful
4 people found this review funny","Recommended","9.5 hrs on record","Posted: 21 March
												what i was expecting:

-Fan service 24/7

what i actually got:

-Fan service 24/7
-An excellent Hack n Slash / Fighter with great gameplay mechanics
-More fan service
-3 free DLCs"
"mizuno","126 products in account","Posted: March 18","7 of 14 people (50%) found this review helpful
1 person found this review funny","Recommended","15.0 hrs on record","Posted: March 18
												windows 8.1 64bit cpu i3 3.33

ram 4GB 

vga amd hd5570

vsys off 

AA off


It can play."
"Wireless Controller","112 products in account","Posted: March 19","4 of 8 people (50%) found this review helpful","Recommended","18.2 hrs on record","Posted: March 19
												Best game ever"
"Baesuk","10 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful","Recommended","35.8 hrs on record","Posted: March 18
												I like c:"
"Katyusha","128 products in account","Posted: March 19","5 of 9 people (56%) found this review helpful
1 person found this review funny","Recommended","7.8 hrs on record","Posted: March 19
												It has Ryona and Ryobi  (Best Characters) as the tutorial characters i can already tell this is gonna be a good game 10/10 good jiggle physics."
"Kozak","25 products in account","Posted: March 21","18 of 28 people (64%) found this review helpful
7 people found this review funny","Recommended","31.8 hrs on record","Posted: March 21
												the only game that has made me cry, i bought this for the gameplay and the ships, not for the feels.

an all female cast really brings out the drama."
"lagrie","255 products in account","Posted: March 19","7 of 11 people (64%) found this review helpful
1 person found this review funny","Recommended","13.9 hrs on record","Posted: March 19
												Senran Kagura got me suprised when i first tried the franchise out.
Shinovi versus, was not only tons of fun and had lots of content.
it also made me laugh. Its one of those few games left made to have fun.

It took every good aspect of shinove versus and made it 10 times better.
More characters, CHECK
More customisation, CHECK
More Options, CHECK
Great port, CHECK
Online play, CHECK
Fun Gameplay, CHECK
Great story mode, CHECK
More ""Plot"", CHECK
More Fan service, CHECK
Opai, CHECK

It has so much to do, there is allot of DLC right?
Tbh, i don't mind at all. I bought all of it.
why? well if you played Shinovi Versus, you know why.

Have fun guys ! choose the waifu, Beat up the rest.
Kick there asses, slap there asses, be amazed by the 4k support.
Customise you're character, go online, kick there asses again.
Slap it if you have to.

There is also allot of content.
and fan service... (i think i said it already)

ENJOY !!!"
"丁彦彰","31 products in account","Posted: March 19","3 of 6 people (50%) found this review helpful
1 person found this review funny","Recommended","4.4 hrs on record","Posted: March 19
												Amazing Game  ( ͡° ͜ʖ ͡°)
High quality oppai ( ͡° ͜ʖ ͡°)"
"Creedition","412 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","4.7 hrs on record","Posted: March 18
												gud bye life,
gud by mi job,
gd b su ligh,
 this game is so erotic, its funny.
Edit:
Few hrs ingame the controls Feels Tab-bit Heavier then Shinovi like say...
Ryōna in Shinovi i can just spam Y Button to get massive amount of AOE Combo but in Estival i can't do that. 
because of animation at the end of their abilities last longer in this one.
but overall the animation and model and looks smoother just the highlight on their eyes is kinda... weird for me.
Edit 2.1: oh yeah... the DLC character 
Naraku make you feel like you are trying to move a bulldozer.
While Kagura is Feels like a Attack Helicopter
Ayame is easy on beginner/button masher"
"Mighty Dolphin","46 products in account","Posted: March 18","13 of 26 people (50%) found this review helpful
10 people found this review funny","Recommended","12.6 hrs on record","Posted: March 18
												The new Senran Kagura games has just releashed on steam, which means...
MORE ♥♥♥
MORE BOOBS
SO TILTED
10 MORE MINUTES MOM OR I WILL KILL YOU
I DON'T WANT TO LEAVE MY ROOM ANYMORE
THIS IS MY WAIFU SDFU MOM
NO IT'S NOT GARBAGE, SHE'S REAL
YOU TALK ♥♥♥♥ ABOUT MY ASUKA-CHAN, YOU OUT OF THE GAME
REPORT THIS NOOB PICKING MY ASUKA-CHAN
WHERE IS THE UNCENSORED PATCH???
I TOLD YOU THAT I DON'T WANT TO FIND A GIRLFRIEND
In conclusion:
OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI OPPAI VAG1N4 OPPAI OPPAI OPPAI
And finally, I give this game, a BOOBS/10"
"Poljanan","27 products in account","Posted: March 20","3 of 5 people (60%) found this review helpful
1 person found this review funny","Recommended","7.9 hrs on record","Posted: March 20
												What can I say, but it's Shinovi Versus but with more content. Also, let's not pretend like we have other reasons for buying this game other than for the two best things there is: Life and Hometown."
"chrnodroid","272 products in account","Posted: March 18","2 of 2 people (100%) found this review helpful","Recommended","29.7 hrs on record","Posted: March 18
												Japanese Audio and Japanese Interface. PERFECT.
We want every games like this. 
English voices are unpleasant for Japanese games.
Marvelous Games/XSEED/Tamsoft are the best developers and publishers also for this kind of marketing.
Good job guys!"
"Retaliate","27 products in account","Posted: March 21","5 of 11 people (45%) found this review helpful","Recommended","3.6 hrs on record","Posted: March 21
												Honestly one of the best Senran. This is beats all the other 2 by a landslide. Graphics and details are better when transforming so more lewd baby."
"mizuno","126 products in account","Posted: March 18","7 of 14 people (50%) found this review helpful
1 person found this review funny","Recommended","15.0 hrs on record","Posted: March 18
												windows 8.1 64bit cpu i3 3.33

ram 4GB 

vga amd hd5570

vsys off 

AA off


It can play."
"ShurikenSalvo","82 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful
1 person found this review funny","Recommended","1.3 hrs on record","Posted: March 18
												Clean port.
Smooth framerate."
"蕭十一媛","966 products in account","Posted: March 18","41 of 66 people (62%) found this review helpful
9 people found this review funny","Recommended","4.2 hrs on record","Posted: March 18
												このゲームは馬鹿ゲーに属する  愛すべきお色気馬鹿ゲー
-My Rant LoL-
他のアクションゲームと比べて少し単調だとは思いますが、まあまあ楽しい
オンラインに関してですが、初心者はまともに対戦できません
私は回線強度の表示はマックスですが、たててある部屋に入るとだいたいすぐキックされます
今のところ、１回だけ対戦できましたが５回キックされました。「誰でも歓迎」という部屋名でもキックされます
自分で部屋をたてても、入ってきた人はこちらが初心者だとわかるとすぐ抜けます
初心者と戦ってもつまらないという気持ちはわからなくはありませんが、、、つらい
オンにけっこう期待してたので残念
感想::ゲーム性アクションが爽快だと聞いていたことと、キャラクターデザインが可愛いことで、発売を待つまでの間に期待値がわりと高くなっていたのですが、実際にプレイしたみたところ、十分に満足できる内容でした。
主なゲーム内容としては、ストーリーモードと個別シナリオモード、更衣室の鑑賞モード、様々なゲーム内容とステージを設定できるオンライン対戦モード（対人だけでなく、人間 VS CPUでもできる）。一戦がさほど長くないので、どれも気楽に楽しめます。
さておき、ゲームシステム。このゲームの最大の特徴は戦闘しているキャラクターの服を破壊できることであり、しかも衣装破壊にモーションがついていること。さらに衣装破壊時に、ステージに設置されている「！」という立て看板付近で相手を倒すと専用のフィニッシュモーションが発動することです。
衣装が破壊されて恥じらいながら身悶える可愛いキャラクター達が盛りだくさんというだけで、実に戦う意欲がわいてきます。爆乳が多いので揺れますし、太もものぷにぷに感には多幸感すら覚えるほどです。ステージ攻略時には「この為に戦っていたんだ」とプレイヤーを満足させること必至です。
そのうえキャラクターを着替えさせることや髪型、色を変更することも出来て、ストーリーモードなどでのキャラ使用時にはその衣装を反映さえることができるという。
ちなみに、先に挙げた更衣室の鑑賞モードでは、そんな可愛い子たちに触ることもできます。ポーズを取らせることもできます。可愛い。
シリーズ未プレイの弊害としては、キャラの関係性がややわかりづらいということでしょうか。まあ、キャラクターが可愛いことには変わりないのでさほど気にならないと思います。

総合感想
グラフィックやお色気要素は大幅にパワーアップしました
が、ゲームとしての面白さは少しパワーダウンしてしまった印象です
操作キャラが増え飽きにくくはなっているものの、アクション面のテンポが主に硬直の影響でそがれてしまい集中できないように感じました
アクションゲームとしての面白さも求めると前作に一歩ゆずってしまう印象でしょうか
ただ、お色気要素やキャラクターの魅力は相変わらずなので、アクション面を気にしないのであれば楽しめる作品かと思います
 

Note:
ちょいエロ要素を楽しみたくて購入したが、思いの外たのしく、すぐハマりました。ストーリーも楽しめた。キャラも多く、軽い無双系なので好きです。ストーリーの長さはキャラ多いからサイドストーリーもう少し多くてもと感じた(割りと充分あるけども)。更衣室系は着替えぐらいしかしてないけど、そこでポーズ取らせて写真撮れるのが、好きな人にはドハマりするらしいんでやってみてはどうでしょうか。

こんな人にオススメ
・超ド直球のお色気ゲームが好きな人
・ゲームキャラにに男なんて必要ないぜという人
・女の子の着せ替えをしたい人
・グラフィックは良いに決まっているという人"
"Utaha","108 products in account","Posted: 18 March","28 of 41 people (68%) found this review helpful
14 people found this review funny","Recommended","108.9 hrs on record","Posted: 18 March
												I wrote a blog post a while ago about why I ♥♥♥♥ing hate video games, because this is what it does appeals to like the male fantasy.
jk



ＰＲＯＳ (Will mostly be comparing this one to the previous titles)
+Better gameplay 
+More playable characters
+Harder difficulties are now actually hard
+Animations are more fluid and the models are ＳＯＦＴＥＲ
+ＨＥＡＤＰＡＴＳ
+ＰＬＡＹＡＢＬＥ　ＫＡＧＵＲＡ

ＣＯＮＳ
-Keyboard controls are pretty awkward just like other console ports but a controller would easily solve this
-While I do not mind the repetitive gameplay since this is a musou game, grinding to max the yin, yang, and flash stats can be a huge pain in the ♥♥♥
-Some of the movesets were drastically changed
-Kagura doesn't have a shinobi girls heart mission

As for the story, it's actually enjoyable and the drama is pretty good unlike the previous titles which is mainly about slaying youmas or revenge. Character development can actually be felt here because of the longer dialogues.
And just like Plato once said ""Never trust anyone with less than 2 digits of game time on senrans.""

EDIT: Kissing is actually available in this version. Instructions on the comments thanks to my guy Yamato."
"Vignette","1,353 products in account","Posted: 20 March","49 of 64 people (77%) found this review helpful
23 people found this review funny","Recommended","1.7 hrs on record","Posted: 20 March
												welcome to adult heaven!"
"Kozak","25 products in account","Posted: March 21","18 of 28 people (64%) found this review helpful
7 people found this review funny","Recommended","31.8 hrs on record","Posted: March 21
												the only game that has made me cry, i bought this for the gameplay and the ships, not for the feels.

an all female cast really brings out the drama."
"PoorYorick","485 products in account","Posted: March 20","6 of 12 people (50%) found this review helpful","Recommended","22.8 hrs on record","Posted: March 20
												We can all agree that nobody come to play Senran Kagura for the characters, the writing or the gameplay. Yet the makers have put an incredible ammount of effort into exactly those areas. All of the clevages on the screen have very fun and endearing things to say and some stories can be surprisingly emotional. Be it one holding her pain in just long enough for her mother to die in peace, another realizing that joy in the now is fleeting nd can't last forever or another finally accepting that groping women's boobs is only  statisfying for so long and that there are also butts, legs and bellies to grope (haven't we all been there?)
Personally, I can't wait for someone to make a tool to lower the jiggling a bit and maybe adjust the bust sizes to make the characters more distinct as with the last entry. 
Still, this is a shamefully fun game with a lot of humor, quirk and fanservice."
"Baesuk","10 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful","Recommended","35.8 hrs on record","Posted: March 18
												I like c:"
"Chuy5Pesos","193 products in account","Posted: March 18","2 of 5 people (40%) found this review helpful","Recommended","5.0 hrs on record","Posted: March 18
												Waifu Wars"
"BBQBaconBurger","333 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful
2 people found this review funny","Recommended","6.9 hrs on record","Posted: March 19
												Great plot."
"Akur","504 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","7.7 hrs on record","Posted: March 23
												This game works suprising well, looks nice and most important feels nice.
Love the voice acting and the leeeeeeewd fan-service <3

Only the Multiplayer is sometimes a little bit problematic tho, something like lags, desyncs or simply a disconnect/crash could occur sometimes out of nowhere.

But all in one = Worth~

even love the posing and dressing and create some very naughty sexy scenes."
"Keb","46 products in account","Posted: March 18","2 of 4 people (50%) found this review helpful
8 people found this review funny","Recommended","24.3 hrs on record","Posted: March 18
												WHAT A TIME TO BE ALIVE"
"`Chicken Attack `","27 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful","Recommended","19.2 hrs on record","Posted: March 19
												Good game :)"
"Nepudding 🍮","132 products in account","Posted: March 23","2 of 2 people (100%) found this review helpful
2 people found this review funny","Recommended","22.5 hrs on record","Posted: March 23
												Yumi (灬♥ω♥灬)"
"Katyusha","128 products in account","Posted: March 19","5 of 9 people (56%) found this review helpful
1 person found this review funny","Recommended","7.8 hrs on record","Posted: March 19
												It has Ryona and Ryobi  (Best Characters) as the tutorial characters i can already tell this is gonna be a good game 10/10 good jiggle physics."
"legodj16 BoostedBanobo","324 products in account","Posted: 21 March","34 of 39 people (87%) found this review helpful
4 people found this review funny","Recommended","9.5 hrs on record","Posted: 21 March
												what i was expecting:

-Fan service 24/7

what i actually got:

-Fan service 24/7
-An excellent Hack n Slash / Fighter with great gameplay mechanics
-More fan service
-3 free DLCs"
"Vanitas","72 products in account","Posted: March 21","3 of 5 people (60%) found this review helpful","Recommended","5.9 hrs on record","Posted: March 21
												One of the best game I have played so far. 9.5/10 due to some bugs rarely occur"
"Ichirou Kawashima","652 products in account","Posted: March 18","32 of 52 people (62%) found this review helpful
21 people found this review funny","Recommended","5.3 hrs on record","Posted: March 18
												Oppai"
"Angemon","364 products in account","Posted: March 18","3 of 5 people (60%) found this review helpful","Recommended","2.1 hrs on record","Posted: March 18
												what can i say for this game run smooth with ram 4 gb
More characters can do tag team combo 10/10"
"AnimeHomo3","31 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful
1 person found this review funny","Recommended","6.7 hrs on record","Posted: March 18
												Are you kidding? I bought it right as it released, and now it's on sale? Anyways, ""10/10, 100/100, best game."""
"无情 | 57nG","46 products in account","Posted: March 19","1 of 3 people (33%) found this review helpful","Recommended","36.1 hrs on record","Posted: March 19
												Bought for the plots .
Plays for the .. ( ͡° ͜ʖ ͡°)

The gameplay is better compare to SV, more fights and has lewd scenes ( ͡° ͜ʖ ͡°)
Gotta love the additional features in this .
And I'm surprised that even grunts' clothes are strippable .

Great port indeed ! 
Thanks to the developers and publishers :3"
"Nepudding 🍮","132 products in account","Posted: March 23","2 of 2 people (100%) found this review helpful
2 people found this review funny","Recommended","22.5 hrs on record","Posted: March 23
												Yumi (灬♥ω♥灬)"
"chrnodroid","272 products in account","Posted: March 18","2 of 2 people (100%) found this review helpful","Recommended","29.7 hrs on record","Posted: March 18
												Japanese Audio and Japanese Interface. PERFECT.
We want every games like this. 
English voices are unpleasant for Japanese games.
Marvelous Games/XSEED/Tamsoft are the best developers and publishers also for this kind of marketing.
Good job guys!"
"Illasera","161 products in account","Posted: March 22","10 of 14 people (71%) found this review helpful","Recommended","23.1 hrs on record","Posted: March 22
												The gameplay is actually quite fun and solid,
I am sure it will get repetitive at some point, but so far its still fresh for me.

To the point in which... the excessive fan-service here actually devalues the game.
fan-service is the reason why people buy the game, i am aware of it, but the gameplay is fun as well.

More focus towards the gameplay and making the fan-service implict 
(as in, still being there, but not as the main focus).
This game may even reach a wider audiance even as a niche."
"无情 | 57nG","46 products in account","Posted: March 19","1 of 3 people (33%) found this review helpful","Recommended","36.1 hrs on record","Posted: March 19
												Bought for the plots .
Plays for the .. ( ͡° ͜ʖ ͡°)

The gameplay is better compare to SV, more fights and has lewd scenes ( ͡° ͜ʖ ͡°)
Gotta love the additional features in this .
And I'm surprised that even grunts' clothes are strippable .

Great port indeed ! 
Thanks to the developers and publishers :3"
"Cenosys","48 products in account","Posted: March 18","5 of 8 people (63%) found this review helpful","Recommended","1.7 hrs on record","Posted: March 18
												Hack & Slash babes with torn off clothes (anime and jap VA, can't thank enough they didn't change it to ♥♥♥♥♥♥ dub)

for those who played shinovi versus, nuff said you cant go wrong with this 1.

the grafics upgrade and movement are over my expectation, 25$ for the game worth it (just waiting for the heroes to make the mods)

the only cons is that the DLC is pricey!"
"Pantsu Senpai","454 products in account","Posted: March 20","2 of 5 people (40%) found this review helpful","Recommended","8.2 hrs on record","Posted: March 20
												game has a pantsu lottery. nuff said"
"WesternReporter","35 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","0.2 hrs on record","Posted: March 18
												There are some bugs in the Chinese version, for example losing letters in menu options and other game texts (sometimes the letters are not correctly displayed)
The programme is not stable running under Windows 10 environment also
Apart from these problems, this is a nice game 
Please, fix these bugs as soon as possible"
"William Shakesman","1,227 products in account","Posted: March 18","11 of 21 people (52%) found this review helpful
2 people found this review funny","Recommended","0.3 hrs on record","Posted: March 18
												I'm an idiot for still buying these games. They're not good. They're total mindless button mashers. Every character uses the same combo for everything. XXXYBXXXY. They're awful by any gameplay standard you attempt to measure them by: Brawler, character action, musou.

Oh right, now I remember why, it's right there on the box. The animu tiddies. The waifu cast in this game is somehow even better than Shinovi Versus, if you can believe it. (Well, nobody is better than Yumi...). The crisp, anime art looks absolutely beautiful in action. Everything is so smooth... and soft... and bouncy... There's not a second of this game that isn't gorgeous to look at.

True to series form, there is a lot of plot this time around, and it is about as dumb as you expect. It bounces back and forth from ""Waaah my dead sister is back and I still can't swallow my pride to make up with her."" to... well... Give me some space here.

""I know, let's have a boob grabbing competition!""
""N-nani! Th-that's not right!""
""Oh, are you scared you'll lose?""
""... ngh, I'm no coward! Fine, I accept! Your boobs will fall prey to my fearsome grip!""
(Spoilers you don't actually get to grab boobs it's a normal fight.)

Look, you know why you want Senran Kagura. Everyone knows. I'm honest about it too. It's stupid. There's nothing to the gameplay and almost nothing to the plot. But it's absolutely gorgeous.

And Yumi is the best girl and I love kicking all your other trash waifus asses with her."
"Viscera","609 products in account","Posted: March 20","2 of 4 people (50%) found this review helpful","Recommended","25.5 hrs on record","Posted: March 20
												While mainly known for fanservice, the Senran Kagura series generally offers a fun mix of fun gameplay, likeable characters and surprisingly interesting stories. As well as fanservice. Estival Versus is not only a good example of that, as of now it's the pinnacle of the franchise.

The main draw (aside from the obvious) is the hack-and-slash gameplay. The Versus subseries particularly takes elements from Koei's Warriors games, featuring many battles against hordes of weaker enemies, that are mauled, slaughtered and, at times, downright juggled. However, not all of them are completely weak. There are several types of mooks that put up quite a fight and can be pretty dangerous. Especially since they never come alone. This serves well to keep things interesting and prevent these battles from becoming too easy.

However, the focus is still the ""boss fights"" against the main characters, which is the most fun part of the game. While the ordinary enemies have limited possibilities, the bosses, essentially AI players, can do everything you can do (and then some). And with the difficulty being a step-up from SV, they're far from pushovers. Blindly charging and hacking away is rarely a good idea, as they attack quickly and can defend themselves well. At times, a bit too well, as the AI tends to blatantly cheat, which can be pretty frustrating.

When it comes to character selection, EV leaves little to be desired (unless you prefer flat-chested girls, but even those have a little representation) with at least 27 playable characters (with DLC increasing the roster up to 34). While some are of course similar, none are mere clones and everyone has traits that make them play different from everyone else. However, you don't have an entirely free selection. Not only are 3 characters locked at the beginning, the story mode enforces are playable character in every unfinished mission (although all of them can be replayed with every character). This ensures that all of them are properly represented, but it can be pretty frustrating, when you have to play with a character you just can't get a hang of.

Mission-wise, unlike SV (which had different storylines based on different factions) the game mainly features a single linear story. Which can be good (a more unified plot without continuity issues, being able to play every mission with every character independent of faction) or bad (not able to switch to different missions), depending on how you look at it. Aside from that, there are a bunch of character-focused missions that have to be unlocked through the main game. With every (non-DLC) character having 5 such missions, there's quite a lot to play through. DLCs also add several other kinds of side missions.

A mainstay of the series is the Dressing Room, where you can change the outfits the girls wear into battle or fool around with them. The selection is much better than before with the much-needed ability to use every outfit for normal and transformed states, a better color selection for every item, slots for accessories and swimsuits as normal outfits. It also has a Diorama mode, where you can place up to five characters in several poses in a picture. Nothing amazing but a neat feature.

Unlike SV, which was originally Vita-exclusive, EV also came out for PS4 and it shows in the much improved visuals. While the maps aren't anything special (although are pretty nice to look at), even when they're noticeably bigger, the characters really benefit from the upgrade. Not only do they look very accurate to their 2D designs, the graphics do a great job in showing them off in 3D. In a game focused on pretty and busty girls, quite an important point.

The music is pretty nice and good to listen to. However, I feel it's a step-down from SV. And while there is an option to use the SV soundtrack instead, it requires paid DLC.

Unlike what one would expect, I think this game could be suited for people who don't care about fanservice. Not so much for those who outright dislike it, as it's too pervasive. Naturally, people who love fanservice, particular the kind that features big and bouncy breasts, get the best experience.

Senran Kagura Estival Versus is a very good and well-rounded (in more ways than one) hack-and-slash game. It's nothing revolutionary, but it really doesn't need to be, it just needs to offer lots of fun and it does that well. And if you like a good dose of T&A (mostly T) with your ninja action game, you can't do much wrong with it."
"Circlebutton","196 products in account","Posted: March 20","1 of 3 people (33%) found this review helpful","Recommended","29.4 hrs on record","Posted: March 20
												My first hour with Estival Versus was met with nothing but frustration. Between wrestling with the keybindings, giving up on the display settings, fuming at how typically Japanese the sloppy PC port is and gritting my teeth at the slower combat mechanics compared to its prodecessor, I wondered if they learned anything at all from Shinovi Versus.

The linear story progression forces you to sit through tutorials and you'll have to use characters you dislike every now and then (Mirai, how I loathe thee with a passion). Similar games like Samurai Warriors or Sengoku Basara has a lot more freedom of choice and lets you go at your own pace.

On top of all that are the DLCs which you must purchase separately. After the full package that is Shinovi Versus, this leaves a bit of a sour taste.

Once you get over all that downsides, find some workarounds and actually start fighting though, it's pure unadulterated bahonkas. Having long recovery times after combo and dashes means taking more deliberation in your actions, making combat a little more thoughtful than spamming dash-cancels to eternity and beyond like its prodecessor.

Visually there's no complaints here. It's a big and vibrant step-up from Shinovi Versus. Better shading, anisotropic filter and cleaner outlines. Helps that all the girls are cute badasses too.

Estival Versus is still not for everyone. It's grindy, repetitive and is downright unashamed of nudity and fanservice. If you're okay with that though, you will feel right at home here.

11/10 Would pursue this Lu Bu"
"lemons","113 products in account","Posted: March 18","3 of 6 people (50%) found this review helpful
4 people found this review funny","Recommended","12.0 hrs on record","Posted: March 18
												Since, I have played Shinovi Versus I obtained an bachelor's degree in physics. Now that this game has been released...time to work on my master degree.

Under the same philosophy of 

Win is a Win
Loss is a Win 

http://steamcommunity.com/id/pandas4lyfebruh/recommended/411830/"
"Kyo","27 products in account","Posted: March 19","18 of 23 people (78%) found this review helpful
2 people found this review funny","Recommended","11.0 hrs on record","Posted: March 19
												The shinobi transformation improved.
Higher quality oppai. What more can you ask?

Aside from the fanservice, the gameplay is smooth and works well. Fighting is harder than in Shinovi Versus since your character needs some time to regain balance but it makes for different style of play.

If you liked Shinovi Versus, you'll love this. For many reasons..."
"striderreimu","52 products in account","Posted: March 19","2 of 4 people (50%) found this review helpful","Recommended","14.0 hrs on record","Posted: March 19
												It's fun as ♥♥♥, awesome music, awesome visuals  plus it has all kinds of waifus for everyone's taste. What the else do you want? Buy it!"
"Megumin's Bite Za Dusto","48 products in account","Posted: March 18","13 of 25 people (52%) found this review helpful
6 people found this review funny","Recommended","28.5 hrs on record","Posted: March 18
												11 Homura tanlines out of 10."
"BBQBaconBurger","333 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful
2 people found this review funny","Recommended","6.9 hrs on record","Posted: March 19
												Great plot."
"Beatrix's Tits","30 products in account","Posted: March 18","7 of 10 people (70%) found this review helpful
1 person found this review funny","Recommended","8.3 hrs on record","Posted: March 18
												A hack and slash thats fun, smooth flowing, got a surprising amount of story and a lot of plot, and of course an amazing amount of life and hometown. What's not to like? 

Also, you can totally grind meat on Daidouji's abs"
"SexyApirIsBeast","62 products in account","Posted: March 19","5 of 9 people (56%) found this review helpful
2 people found this review funny","Recommended","10.0 hrs on record","Posted: March 19
												oppai daisuki<3"
