username,products,date,helpfulness,recommendation,hours_played,body
"Real Simp Hours","221 products in account","Posted: March 22","1 of 5 people (20%) found this review helpful","Recommended","13.4 hrs on record","Posted: March 22
												 First off, to my fellow weebs out there.  THE VOICES ARE IN JAPANESE! YOU DON'T HAVE TO LISTEN TO A CRAPPY ENGLISH DUB LIKE WHAT BANDAI DID TO THE GOD EATER GAMES!

I always wanted to play the 1st Toukiden game but never got it because everyone said the PC port was buns. I waited a few hours for some reviews for this game before buying it. Everyone seemed to think it was a pretty good PC port besides the fact that theres no KB/Mouse support. I was totally fine with this. Hack and slash and fighting games just feel natural on a controller. The game doesn't feel as monotonous or grindy as God Eater. I hated GOD EATER because there were so many load times and the world wasn't open. It was just dungeons with the same texture and layout for more than half the game.

I am about 5 hours in so far and can say that I'm liking it. 
+Graphics are decent. IMO I don't really care much
+Feels crisp and natural on a controller (Playing on xbox 360 controller)
+Good performance (Constant 60 FPS, No glitches)
+Characters seem fleshed out. They aren't walking bots. The japanese VA's really nailed the targeted personality traits.
+Good Soundtrack
? I've yet to try out the multiplayer coop but hopefully plan to later. 

My only gripe so far is that sometimes your Mitamas or your AI teammates say something in the middle of a fight and theres no subtitles to know what they say. For an example, theres a couple times where I killed a enemy and my AI teammate Homura says 3 sentences but I have no idea what he just said. Its nothing really but just something that kinda bugs me for a bit.

If you are solely not buying the game just because theres no KB/Mouse support, I feel bad for you. You are missing out. I know that its stupid for KOEI TECHMO to not include it in the PC version but it should be expected if you've ever bought a PC ported game from them. KOEI TECHMO really outdid themselves with this PC port. The FPS cap is actually 60 and not 30 like most of their games and I haven't come across any launch or game breaking errors. Hopefully this game can last me for a few weeks."
"Big Bang Blitz","503 products in account","Posted: March 22","3 of 5 people (60%) found this review helpful","Recommended","12.8 hrs on record","Posted: March 22
												Currrently the best hunterin' game on the PC. Maybe possibly.. ever? 

Has some weird problems with languages inconsistancies."
"Tamdemonium","61 products in account","Posted: March 22","2 of 5 people (40%) found this review helpful
1 person found this review funny","Recommended","21.1 hrs on record","Posted: March 22
												Great Port recommended but use a controller for best experience."
"JE | R.Ginga","327 products in account","Posted: March 22","6 of 7 people (86%) found this review helpful","Recommended","5.5 hrs on record","Posted: March 22
												An actually open world monster hunter game, looks good so far and runs well"
"lagrie","255 products in account","Posted: 22 March","83 of 97 people (86%) found this review helpful
1 person found this review funny","Recommended","8.3 hrs on record","Posted: 22 March
												Toukiden 2.

Is a huge improvement to toukiden kiwami.
i saw lots of bad reviews turn up, and was worried that he port was the same as the first game.
30 fps, crashes, lag etc. (to i still enjoyed the first one allot)

Now is it better?
yes, the port runs great at 60 fps. Combat feels improved. its Toukiden but openworld.
Art style is great.
Characters (so far) are fun.
Story (so far) is kind of the same.
Gameplay, well its what makes these types of games amazing. its even better since its 60 fps.

Its a great game if you enjoy openworld type rpg's or like Hunter games.
its a dam good mix. And i do hope they will keep making the next entry like this.
improve uppon the things they did now.

So whats bad?
No mouse support. But thats about it actually... 
i play these types of games with a controller. Always have, always will.

Its refreshing to see that koei tried something new with one of there IP's.
and i encourage them to do so more and more.
The more they experement, the more of these types of new mix of games we will get.

Pc gaming is changing in a good way. More and more niche titles appear.
More and more console only games come to pc step by step.

I for such support this. 

Toukiden 2 is a great new entry in the hunting genre as in its franchise.

Enjoy the game."
"Cod Sandwich","192 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","8.0 hrs on record","Posted: March 23
												I see a lot of negative reviews for thus game in regards to the lack of keyboard and mouse support. What is this 2008? Controllers work on PC now and just as well as on consoles.

Anyway. The only bad things I can say about this game so far is that it does feel like a last generation game as far as the graphics, dialog and interface is concerned. Also, I felt like it took to long to get to the point where you can play online with friends after spamming the next button through all the text based dialog. There is way to much mandatory dialog in the beginning of this game.

Other than that, this game does seem like a Monster Hunter - like game that is either on par with MH or has ever so slightly surpassed it.
The fact that it is on the PC, on Steam, in English and has online multiplayer makes it the best Monster Hunting game in my opinion.

The combat is fluid and feels good. The monsters are interesting. There is a good amount of weapons.

All in all I do feel like the game should be about $15 to $20 cheeper for looking and feeling like a last generation game."
"Vero","99 products in account","Posted: March 23","No ratings yet","Recommended","2.6 hrs on record","Posted: March 23
												pretty gud game"
"Jofs","268 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","6.1 hrs on record","Posted: March 23
												This game is:
Capped at 60FPS and 1920x1080 resolution
Best played with a controller
Well optimized (always running at 60FPS without fail, see specs below)
A ♥♥♥♥ ton of fun
The closest thing we're getting to Monster Hunter on PC for a long time
Wonderfully voiced with a Japanese dub (only English subs)
Open-world
A ♥♥♥♥ ton of fun
And a ♥♥♥♥ ton of fun

If you're an avid Monster Hunter fan, this is pretty close but a bit faster paced depending on the weapon you choose. Definitely worth the pickup especially while the DLC will be free for the next month.

Specs:
GTX 1070
i5-4690K
16GB DDR3 RAM"
"Jessixia","76 products in account","Posted: March 22","8 of 38 people (21%) found this review helpful
1 person found this review funny","Not Recommended","0.4 hrs on record","Posted: March 22
												Have tried everything to try get controllers working with this, including the big picture default trick that people suggest. No matter what, the game just doesn't respond. Have tried PS4, Xbox and even a logitech controller... none worked. Really wanted to be able to play this game, was really quite disappointed."
"ペパロニNIPS","300 products in account","Posted: March 23","1 person found this review helpful","Recommended","2.7 hrs on record","Posted: March 23
												Ran run up a giant spider and the spider stomped me out immediately. 8/10"
"TheBowWowers","903 products in account","Posted: March 23","No ratings yet","Recommended","2.4 hrs on record","Posted: March 23
												A hell of alot better than Toukiden 1.

Open world is an interesting mix to the usual.

Plenty of quality of life improvements.

Can go up to 60fps.

Pretty great so far"
"Luxez","21 products in account","Posted: March 23","0 of 7 people (0%) found this review helpful","Not Recommended","0.5 hrs on record","Posted: March 23
												Runs very poor on my Computer. I have no idea where the issue is. Witcher 3 etc. on max no problem but here it's laggy af"
"Arturia","413 products in account","Posted: March 23","2 of 2 people (100%) found this review helpful","Recommended","7.1 hrs on record","Posted: March 23
												For those fan of Monster Hunter out there, Toukiden is so far a good mimic of  hunting monster game  with a little bit twist of Dynasty Warriors combine. Toukiden 2 is solid port with run on 60fps/1080p  with a good graphic design Koei/Tecmo.

 So far i did not see any crash or shutter at all the only this to complaint anIt's lack of supporting keyboard+ mouse so you may need to have controller to play fully enjoy this game.

At the end,  I just want to say again if you are play monster hunter series but this have console to play that , this is the game so close to that on PC for the moment you can play."
"=SM= Strekkode","186 products in account","Posted: March 23","2 of 4 people (50%) found this review helpful","Recommended","3.5 hrs on record","Posted: March 23
												Very good game if you like the Monster Hunter series."
"jmja","115 products in account","Posted: March 22","2 of 4 people (50%) found this review helpful","Recommended","13.1 hrs on record","Posted: March 22
												Enjoying the game been playing the whole day  no sign of fps drop solid 60 frames per sec. Nothing much to tell it's a good game almost Monsterhunter like. I love this game already."
"Big Bang Blitz","503 products in account","Posted: March 22","3 of 5 people (60%) found this review helpful","Recommended","12.8 hrs on record","Posted: March 22
												Currrently the best hunterin' game on the PC. Maybe possibly.. ever? 

Has some weird problems with languages inconsistancies."
"Wasp Eye Lad","231 products in account","Posted: March 23","1 of 2 people (50%) found this review helpful","Recommended","8.9 hrs on record","Posted: March 23
												Here's my 8 hours take on the game.

First, the boring stuff:

- No mouse support
- It's locked in 60 fps
- It's an overall superior port to the original Toukiden but it's still a port and not something created from the ground up
- Only consider this game if you have a controller; Keyboard controls are pure garbage

Now let's talk about the game.
They finally did it.
They took the Hunting genre created and maintened for years and year from Monster Hunter and created a ""clone"" that still is pretty much a clone in certain aspects while bringing a whole new flow to the gameplay.

You got your typical ""grab the quest, hunt the monster"" you are expecting from the genre but then you got a fully fledged action RPG on top of it and presented as the main course. This is one of the better open world experiences, I've stumbled into some secrets that opened new ways of bulding my own character in the game. It felt like the more I explore, the cooler the secrets I find. I'll relay this gameplay loop as my experience:

Behind a massive boulder from the souther region of the ""Age of Honor"" region of the map, there was this small shrine. I was lost, trying to find a way to reach my destination that did not travel in the ""Underworld"" cave system because if I did, my character would be poisoned by the Miasma and die.

So I stopped and decided to check on the shrine. There I found a figure of Japanese/German history I've never even heard about, Siebold (Philipp Franz von Siebold).

The character explains why his spirit was trapped there and asks for you to track a specific Demon with your ""Oni Slaying Vision"" and bring one of it's part for him to analyze.

So I track the creature, have a climatic showdown in the heart of an abandoned city and manage to bring the part to this Siebold fellow, who then is absorbed. He is one of the ""Mitama"", spirits that customize how you play the game. Think armor skills from Monster Hunter on steroids.

This partircular Mitama had a bunch of synergy with the Whip weapon, so I decided to try. Aiming explosive kunai tem smashing them with the whip and blowing up specific parts of the monster quickly turned me into an addict. And it's all thanks to this random thing I ran on the scenery that gave me the push to try different weapons, builds and approachs.

So far, this game is more than a step up from Toukiden 1 - It's a unique and refined take on the Hunting genre. When it tries to be copy cat Monhun it stumbles, but when it's being itself, it's an all around fun time. Let's see if the feeling persists through my next 8 hours."
"Morishmael","476 products in account","Posted: March 23","1 of 12 people (8%) found this review helpful","Not Recommended","1.6 hrs on record","Posted: March 23
												Crashes started on the first real mission after the intro fight. Crashed immediately upon gaining control of my character, then crashed just loading into that same fight, then I turned the graphics settings from high to medium. Thought that fixed it, then 3 minutes into that same mission, crashed again. You have to fast forward through dialogue and put up with a little bit of unskippable stuff to get from the most recent autosave to that fight. Sitting through that ♥♥♥♥ 3 times in 5 minutes is too much for me. Won't be touching this game again until it gets fixed."
"wissawaguy","96 products in account","Posted: March 22","4 of 13 people (31%) found this review helpful
1 person found this review funny","Recommended","20.0 hrs on record","Posted: March 22
												Another enjoying thing besides the game is reading salty reviews from people who haven't played more than 2 hours.

Hurry up and buy this game, I would love to see more whiny little ♥♥♥♥♥es on the review page."
"Dave G","155 products in account","Posted: March 22","2 of 3 people (67%) found this review helpful","Recommended","15.1 hrs on record","Posted: March 22
												Needs a few patches here and there, but it runs a stable 60fps on my pc.
The only issue i had with this port is using a ps4 controller via steam inate support.
I had to disable steam support and use DS4win for it to work properly.
(apparently this game loves its xbox controller and wants nothing to do with ps4 ones.)

Other than that its a great game so far."
"vault2049","317 products in account","Posted: March 22","7 of 12 people (58%) found this review helpful","Recommended","4.5 hrs on record","Posted: March 22
												First of all, this is great port considering the record with Tecmo Koei ports, but it doesn't have proper mouse and keyboard support. Then there is the limitation to going up to only 1080p on the graphics department. Other than this, the game performs flawlessly, giving you the option of locking it to 30 or 60 fps. There are few graphics options, but these are sufficient. A huge step forward from Toukiden Kiwami but, considering this is an straight PS4 port (Toukiden Kiwami origins go back to the PSP-Vita and then a PS4 HD port) this was to be expected. Let's hope that future KT ports are as decent as this one.

Toukiden 2 is also a much, much better game than the original Toukiden or Kiwami. These are monster humter-esque games but with a Japanese-fantastical setting to it. The graphics have been improved, 2 new weapons have been added, the story is told in a more immersive way, The world is huge and completely open with no transitions at all. I have only played for 4 hours and the game actually feels amazingly well done and immersive. They improved a lot of things, it actually feels like a start of a new franchise. 

I would have recommended this game exclusively on a sale but, after playing a bit, not anymore! This game deserves to be bought at full price. From the looks of it and by having played previous Toukiden games, I can ssure that it will have lots of content on both single player and multiplayer modes. I honestly was thinking of refunding it like I should have done with Kiwami. Tecmo Koei has really made an effort with this one, and it shows."
"Real Simp Hours","221 products in account","Posted: March 22","1 of 5 people (20%) found this review helpful","Recommended","13.4 hrs on record","Posted: March 22
												 First off, to my fellow weebs out there.  THE VOICES ARE IN JAPANESE! YOU DON'T HAVE TO LISTEN TO A CRAPPY ENGLISH DUB LIKE WHAT BANDAI DID TO THE GOD EATER GAMES!

I always wanted to play the 1st Toukiden game but never got it because everyone said the PC port was buns. I waited a few hours for some reviews for this game before buying it. Everyone seemed to think it was a pretty good PC port besides the fact that theres no KB/Mouse support. I was totally fine with this. Hack and slash and fighting games just feel natural on a controller. The game doesn't feel as monotonous or grindy as God Eater. I hated GOD EATER because there were so many load times and the world wasn't open. It was just dungeons with the same texture and layout for more than half the game.

I am about 5 hours in so far and can say that I'm liking it. 
+Graphics are decent. IMO I don't really care much
+Feels crisp and natural on a controller (Playing on xbox 360 controller)
+Good performance (Constant 60 FPS, No glitches)
+Characters seem fleshed out. They aren't walking bots. The japanese VA's really nailed the targeted personality traits.
+Good Soundtrack
? I've yet to try out the multiplayer coop but hopefully plan to later. 

My only gripe so far is that sometimes your Mitamas or your AI teammates say something in the middle of a fight and theres no subtitles to know what they say. For an example, theres a couple times where I killed a enemy and my AI teammate Homura says 3 sentences but I have no idea what he just said. Its nothing really but just something that kinda bugs me for a bit.

If you are solely not buying the game just because theres no KB/Mouse support, I feel bad for you. You are missing out. I know that its stupid for KOEI TECHMO to not include it in the PC version but it should be expected if you've ever bought a PC ported game from them. KOEI TECHMO really outdid themselves with this PC port. The FPS cap is actually 60 and not 30 like most of their games and I haven't come across any launch or game breaking errors. Hopefully this game can last me for a few weeks."
"Sardonic Hawk","19 products in account","Posted: March 23","1 person found this review helpful","Recommended","22.4 hrs on record","Posted: March 23
												This is probably one of the most fun, Monster Hunter, like games i've played in a long time. I highly recommend getting this game."
"Glaive","72 products in account","Posted: March 23","No ratings yet","Recommended","11.6 hrs on record","Posted: March 23
												If you're looking for a simpler Monster Hunter experience, then Toukiden 2 has you covered.

Pros
-- None of that monster hunter ♥♥♥♥♥♥♥t
-- 60fps!
-- Good array of weapons
-- look like a badass immediately!
-- Actual story with actual characters.  Your milage may vary on whether the story and chars are actually good, but hey, it hasn't been bad so whatevs.

Cons
-- None of that monster hunter ♥♥♥♥♥♥♥t
-- Graphics are pretty dated. 
-- No mouse support. 
-- Brightness seems low and I can't figure out how to change it."
"WTF IS THIS?","91 products in account","Posted: March 22","2 of 3 people (67%) found this review helpful","Recommended","16.6 hrs on record","Posted: March 22
												no problems on my end

lack of resolutions above 1080 is a minor problem for me"
"Whore Feelings","97 products in account","Posted: March 22","6 of 30 people (20%) found this review helpful
1 person found this review funny","Not Recommended","3.1 hrs on record","Posted: March 22
												Great when it works but currently none of the fixes suggested by the community are fixing the crashing issues.
If your play time is crash free then this game is a solid title."
"Shynkx","217 products in account","Posted: March 22","4 of 7 people (57%) found this review helpful","Recommended","13.6 hrs on record","Posted: March 22
												Reviewing the game after 3+ hours (Early review)
The game run super smooth at stable 60 FPS, I had no issues since I started playing, no bug, no crash, everything is perfect!
People that put a bad review on this game are probably just trolls that doesnt know how a PC works!
You'll read on some post that the KB/M support isnt really there..So what? A simple X360 AfterGlow controller or if you have a ps4, use Ds4windows and boom, it works!

Controls work great
Graphics are nice for this kind of game!
The multiple weapon choice and combos are sweet!

Only thing I saw by their website was the number of Large Oni that seems low(I might be mistaken)

Overall, a great game for those who loves the Monster Hunter series and wants this kind of game on PC!
Its a buy
Dont be that gamer that will cry in tears because its 2017 and no KB/M <---which we dont care"
"Vanilla","122 products in account","Posted: March 22","2 of 4 people (50%) found this review helpful
1 person found this review funny","Recommended","4.0 hrs on record","Posted: March 22
												请 出 中文！！"
"800 pound paperweight","172 products in account","Posted: March 22","15 of 85 people (18%) found this review helpful","Not Recommended","31.9 hrs on record","Posted: March 22
												Microphones are using your steam settings but don't take push to talk so the microphone in multiplayer is always on.

No mouse support."
"Zappieroth132","252 products in account","Posted: March 22","3 of 6 people (50%) found this review helpful","Recommended","11.4 hrs on record","Posted: March 22
												Not a bad game, But as other reviewers have state it came out at a bad time.
Not sure if ill like this.

The open world feels pale in comparison to recent Zelda and Horizon.

As for the game itself:

It is faster and more responsive then previous games.
There is more to do and there is a little open world thrown into the mix.
It's called ""Open World"" But it is more like small areas attached to one another.
No load screens really other then when doing missions from the mission counter or between story parts.
But it is something to keep in mind.

The music is as good as the previous installments and makes return of old and new tracks.
Bassicly some bosses got recycled so if you played the other Toukiden games you will be reminded of most of the beginner bosses.
But don't let that disencourage you as you will encounter a lot of new big monsters early on.

The ""Demon Hand"" or Hookshot is a nice change of pace which let's you fly around your opponents grappling around and stuff.

Graphics are a bit outdated but considering all Hunter games are either ugly looking or anime-ish this one does a pretty good job of making it look cool.
Specifically the big monsters which all are pretty well detailed and all look really fearsome.

Though Toukiden is known for being rather forgiving I think this installment will test your skills.
I have already ran into enemies which made me use all my Mitama power to take them down.

Mitama indeed make their return and now more then ever, You can hold up to 3 (as far as I have gotten into the story anyways) at a time.
These Mitama are there to: Power you up, Protect you and also to summon shiny things to help you in battle.

This is a solid port, Do keep in mind that as it stands you NEED a CONTROLLER to play the game.
And as much as I have heard PLAYSTATION controllers are NOT supported.
I myself always prefer to have a classic 360 controller at hand becuase those are ALWAYS supported."
"bheps.goodpoint","3 products in account","Posted: March 23","No ratings yet","Recommended","4.1 hrs on record","Posted: March 23
												Toukiden 2 a monster-slaying action RPG set in an open-world, fantasy medieval Japan.
Pros:
- A huge selection of weapon types and equipment sets, enabling a wide range of play styles, including melee combat with swords, spears, clubs, etc or ranged combat with bows and guns.
- Beautifully designed characters with Japanese voiceovers.
- Fast paced combat, both in ground or air with the new Demon Hand against various Japanese monsters.
- A huge open world with many different vibes to each setting.
- Performance-wise, very smooth.

Cons:
- Character models look lifeless, no mouth animation.
- World models look outdated.
- Story is somewhat weak compared to other JRPGs."
"Skysect","545 products in account","Posted: March 22","5 of 11 people (45%) found this review helpful","Recommended","1.3 hrs on record","Posted: March 22
												Flawless Port.
Improved all aspects of the first game.
GOTY of 2017 for me :)"
"Arika","168 products in account","Posted: March 23","5 of 26 people (19%) found this review helpful","Not Recommended","0.8 hrs on record","Posted: March 23
												Not a bad game,but no mouse & keyboard support , God eater games was good with those."
"Cod Sandwich","192 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","8.0 hrs on record","Posted: March 23
												I see a lot of negative reviews for thus game in regards to the lack of keyboard and mouse support. What is this 2008? Controllers work on PC now and just as well as on consoles.

Anyway. The only bad things I can say about this game so far is that it does feel like a last generation game as far as the graphics, dialog and interface is concerned. Also, I felt like it took to long to get to the point where you can play online with friends after spamming the next button through all the text based dialog. There is way to much mandatory dialog in the beginning of this game.

Other than that, this game does seem like a Monster Hunter - like game that is either on par with MH or has ever so slightly surpassed it.
The fact that it is on the PC, on Steam, in English and has online multiplayer makes it the best Monster Hunting game in my opinion.

The combat is fluid and feels good. The monsters are interesting. There is a good amount of weapons.

All in all I do feel like the game should be about $15 to $20 cheeper for looking and feeling like a last generation game."
"ayu","1,375 products in account","Posted: March 23","1 of 4 people (25%) found this review helpful
1 person found this review funny","Recommended","9.2 hrs on record","Posted: March 23
												No mouse support...

And that is okay, cuz I aint got no mouse...so thumbs up!"
"Flx","12 products in account","Posted: March 23","1 person found this review helpful","Recommended","3.4 hrs on record","Posted: March 23
												great port works fine core i5 7500 rx 480"
"Zappieroth132","252 products in account","Posted: March 22","3 of 6 people (50%) found this review helpful","Recommended","11.4 hrs on record","Posted: March 22
												Not a bad game, But as other reviewers have state it came out at a bad time.
Not sure if ill like this.

The open world feels pale in comparison to recent Zelda and Horizon.

As for the game itself:

It is faster and more responsive then previous games.
There is more to do and there is a little open world thrown into the mix.
It's called ""Open World"" But it is more like small areas attached to one another.
No load screens really other then when doing missions from the mission counter or between story parts.
But it is something to keep in mind.

The music is as good as the previous installments and makes return of old and new tracks.
Bassicly some bosses got recycled so if you played the other Toukiden games you will be reminded of most of the beginner bosses.
But don't let that disencourage you as you will encounter a lot of new big monsters early on.

The ""Demon Hand"" or Hookshot is a nice change of pace which let's you fly around your opponents grappling around and stuff.

Graphics are a bit outdated but considering all Hunter games are either ugly looking or anime-ish this one does a pretty good job of making it look cool.
Specifically the big monsters which all are pretty well detailed and all look really fearsome.

Though Toukiden is known for being rather forgiving I think this installment will test your skills.
I have already ran into enemies which made me use all my Mitama power to take them down.

Mitama indeed make their return and now more then ever, You can hold up to 3 (as far as I have gotten into the story anyways) at a time.
These Mitama are there to: Power you up, Protect you and also to summon shiny things to help you in battle.

This is a solid port, Do keep in mind that as it stands you NEED a CONTROLLER to play the game.
And as much as I have heard PLAYSTATION controllers are NOT supported.
I myself always prefer to have a classic 360 controller at hand becuase those are ALWAYS supported."
"CTGooni","180 products in account","Posted: March 22","11 of 18 people (61%) found this review helpful
1 person found this review funny","Recommended","12.8 hrs on record","Posted: March 22
												I played the game with a controller and you should too (Fo' real tho, KB/mouse support is quite lacking)

- Graphically pleasing to look at, although not all that fancy. 
- Open-world
- Decent story, interesting plot.
- Great cast of characters.
- Has an affection system.
- Combat can be either simple or complex depends on the weapon that you choose (There are quite a few of them).
- Each weapon has there own unique movesets that will take quite some time to master.

If you like the Monster Hunter / God Eater games, you'll love this.

I rate this game Benizuki/10 (Please be my mom)"
"Glaive","72 products in account","Posted: March 23","No ratings yet","Recommended","11.6 hrs on record","Posted: March 23
												If you're looking for a simpler Monster Hunter experience, then Toukiden 2 has you covered.

Pros
-- None of that monster hunter ♥♥♥♥♥♥♥t
-- 60fps!
-- Good array of weapons
-- look like a badass immediately!
-- Actual story with actual characters.  Your milage may vary on whether the story and chars are actually good, but hey, it hasn't been bad so whatevs.

Cons
-- None of that monster hunter ♥♥♥♥♥♥♥t
-- Graphics are pretty dated. 
-- No mouse support. 
-- Brightness seems low and I can't figure out how to change it."
"ArthurBigBoy","161 products in account","Posted: March 23","1 person found this review helpful","Recommended","4.1 hrs on record","Posted: March 23
												Runs great no bugs no crashes for me 
also really fun for now 
Gpu:AMD R9 280X
CPU:Intel i5
Windows 10"
"天诛","303 products in account","Posted: March 22","4 of 8 people (50%) found this review helpful","Recommended","6.4 hrs on record","Posted: March 22
												Let me make something abundantly clear. I'm not a fanboy of Toukiden franchise. I detested the first Toukiden. No memorable monsters, zero difficulty, boring grind for cash and exp for Mitama ( just like armor skills in Monster Hunter ) but you actually had to level them up to unlock certain skills. It was a bad port and boring game.

So why did I even buy Toukiden 2 you say?

Well I like the hunting ""genre"" too much so I had to at least give it a try. I could have always refund the game right? Yet I didn't...

Is the game a bad port? Yes... yes it is. No mouse support at all ( I was going to play this game with friends but since they are pure PC players they do not use gamepads and won't buy them, so I guess Koei lost some money )
GFX in Toukiden are almost laughable by the current standards. It certainly does not look like a next gen game but polished PS3 game with a sharper resolution. Blurry textures everywhere just look at the character creator and you will disappointed. First time I downloaded the game it wouldn't even launch LOL... had to re-download.

Since you have lasted this far let me quickly point out what I don't like in the game and then why I still recommend it ( albeit not at the current price point ) :

-  weapons didn't really get much new moves ( apart from katana, dual blades and i think that's it... everything feels the same ) That means that I have limited arsenal of weapons that I like and can use. In Monster Hunter I liked almost every weapon. It had weight behind the attacks and It felt like I'm actually helping my team by stunning monsters etc. THAT being said I hated Hbowguns in MH. Toukiden feels a bit easier with ranged weapons which is good. 

- Monsters... yeah still don't like them and still are not memorable at all. Unlike Monster Hunter where most players have their favorites monsters that they LIKE to fight. You learn their moveset and anticipate what they will do. I cannot get the same thrill of the hunt in Toukiden...

- Special Effects could have been toned down because I can't sometimes see what the monster is doing with all the nonsesne going on especially with 4 players/NPC... 

- Still can't find online players :( 

- No items no strategy. Again this is the the Monster Hunter thing ( it really felt good to use flash bomb at the right time or to trap a monster to help out a team ) That element is missing from Toukiden HOWEVER this isn't entirely true. Stay until i point out the positives. 

- Armor design / grind for materials ( Monster Hunter was also Grindy as F,,, could kill monster 14 times to get 1 GEM... while others could have gotten 3... so yeah I had bad luck ) 


THE POSITIVES : 

- new Mitama abilities add depth to the combat! You can have attack speed boost, shadow clone of yourself etc. Makes the game far more interesting and fast paced. However that depth is also a curse because it takes LOOONG time to figure out what works and what does not... Seriously I spent A LONG time in Tutorials which is kinda annoying ( unlike Monster Hunter where I felt at home from the beginning it was easier yet challenging, It was about mastery of your weapon and learning Monster patterns ). 

- I like the new running and grappling hook moves ( which can help your team by smashing monster to the ground for free hits ) Also there are different Mitamas that can help out your friends... ( still prefer items from MH though ). 

- so far I'm impressed with how the story is presented ( voice acting and jokes of the characters ) I like the character build up and the events.. something that was a bit missing from MH ( but in all honestly I don't care about the story but the gameplay itself ) Regardless it was a nice suprise. 

- open world... they managed to keep it interesting ( at least in the beginning ) by adding events, treasure and some hidden stuff ) good job. 

I have to say that this game is at best average but can be fun. If I only had friends to play it with. Also its way more complicated in some ways so it will take time to learn the basics and move on to advanced stuff."
"Whore Feelings","97 products in account","Posted: March 22","6 of 30 people (20%) found this review helpful
1 person found this review funny","Not Recommended","3.1 hrs on record","Posted: March 22
												Great when it works but currently none of the fixes suggested by the community are fixing the crashing issues.
If your play time is crash free then this game is a solid title."
"Xedhadeaus","1,084 products in account","Posted: March 22","0 of 2 people (0%) found this review helpful","Recommended","6.4 hrs on record","Posted: March 22
												I can only hope toukiden doesn't do what almost every worthwhile vita game does by offering a much better version to sell full price down the road. I'm saying this because if they offer nintendo a product they may do that. 

In toukiden, you play as a demon slayer hunting down oni and sending them off Monster hunter style. Mitama, fallen soldiers slain by oni, accompany you, offering special active and passive abilities that assist you in battle. Same general idea with equipment, you need the power of your enemies to stand a chance. Nothing new here. Though the grapple arm has special attack and defense attributes that offer some more versatility. The combat is smooth, but to be honest, I am nowhere near being able to take down anything significant in a reasonable amount of time. 

The main difference between this and the other hunters, including the first toukiden, is that instead of short bursts of quests and intense battles, it's a much smoother slow burn of exploration and combat, that doesn't make you feel weird for having a big PC just to play a bunch of 10-15 minute missions, and watch cutscenes. Granted some are longer, but the point still stands.

Toukiden 2 should be what we want, a feature filled open world hunter rpg that actually uses a healthy combination of open areas, movement and action mechanics, as well as augmentations that anyone would think about while playing, like mid attack evasion, invincibility, critical attacks, stamina recovery, attack buffs defence buffs, and recovering your magic use through sending demons. A combination of spirits that slightly or drastically alter the gameplay through skills and magic. Light heavy and signature attacks that offer more expansive types of combat. Everything is there.

Is it worth 60 or so dollars? I would almost always say no. But to be honest, if this is what people want, they need to show for it in sales, This is one less game we need to buy a different console for or wait a decade or so to be able to play it. And because the vita is on its way out, that's one less platform holding the game back down the line. And I'd like to think that koei is not going to let a series die once they started it up. I will admit that depending on your taste in hunter games you may be better off holding out, and I will also admit that if capcom took a look outside and decided that they want to make a PC monster hunter or another dragons dogma that gets finished, I will have a few regrets. The concept they decided to push is worth the money. But I can't help wondering why no one else was doing it. Because upon a closer look, it does look like they're reusuing assets."
"LemonH","43 products in account","Posted: March 22","9 of 10 people (90%) found this review helpful
1 person found this review funny","Recommended","29.0 hrs on record","Posted: March 22
												You will be blown away! Koei made a good port for once !"
"Vanilla","122 products in account","Posted: March 22","2 of 4 people (50%) found this review helpful
1 person found this review funny","Recommended","4.0 hrs on record","Posted: March 22
												请 出 中文！！"
"WTF IS THIS?","91 products in account","Posted: March 22","2 of 3 people (67%) found this review helpful","Recommended","16.6 hrs on record","Posted: March 22
												no problems on my end

lack of resolutions above 1080 is a minor problem for me"
"RespawnTheWizard","192 products in account","Posted: March 23","0 of 2 people (0%) found this review helpful","Recommended","1.5 hrs on record","Posted: March 23
												Very Fun But The combat is a little bland to start, I wonder if will get better"
"Lighting Yang","131 products in account","Posted: March 22","3 of 7 people (43%) found this review helpful","Recommended","0.7 hrs on record","Posted: March 22
												优化不错，hd5500 800x600 可以稳定3ofps"
"FiercestOne579","69 products in account","Posted: March 22","4 of 5 people (80%) found this review helpful","Recommended","3.7 hrs on record","Posted: March 22
												I came into buying this game under the thought that If I didn't like it or if it didn't work well like the firs one then I would refund it. I am glad to say I do not feel the need to refund this game. It runs much more smoothly then the previous port a tiny bit of lag but i feel that is based on my computer as it is below the requirements having an i5 and not an i7 core, however this lag is very miniscule and at times I forget that it is there, meaning this game is good to play even if you don't have an amazing computer. It keeps all the feels that I like abut monster hunter and adds an open world that greatly improves the hunt.  I would definetly suggest giving it a try if you are into these types of games."
