username,products,date,helpfulness,recommendation,hours_played,body
"Adanadhel","88 products in account","Posted: July 9, 2015","117 of 123 people (95%) found this review helpful
11 people found this review funny","Recommended","644.1 hrs on record","Posted: July 9, 2015
												OK first of all its a shame that most negative reviews are based on first 2 days after release where the team of devs had some problems with the servers. They worked day an night and now everything is working fine at least for me.

So, i played this game on Beta on PS4 and i was pretty hyped about the launch. It didn't disapoint. I have it for free on PS4 and bought it on steam to play with friends.

The game is a ton of fun. The gameplay is easy to learn, hard to master.
Graphics are pretty nice and cars come with a ton of costumization options (FOR FREE).
We can face AI opponents with diferente skill levels (that can make a huge diference) or we can play vs players usually with simillar skill (sometimes u can face players really better than u but their in game rate is the same or lower than yours).
There are several game modes but the only major difference is the amount of players and ranked match or not.
Its great to play with friends. Hard to quit playing even if you're really tired.
I seriously recomend using a controller. I use my DS4 with Bluetooth (using inputmapper) and it works perfectly. For ppl using other controllers i recomend x360ce (helped 2 friend who were using a ds2 and a sega saturn controller).

A word also for the devs that seem to work night and day to fix problems. Keep up the  good work.

Great game. One of the better for sure to release this year."
"PukanTurbo","245 products in account","Posted: March 23, 2016","4 of 4 people (100%) found this review helpful","Recommended","452.1 hrs on record","Posted: March 23, 2016
												Good competitive game with small sessions. Easy to start, hard to master."
"workabeat","6 products in account","Posted: December 23, 2016","110 of 150 people (73%) found this review helpful
153 people found this review funny","Recommended","1,406.7 hrs on record","Posted: December 23, 2016
												After 1200 hours, I consider that I haven't played long enough to post a solid review about this game yet.

UPDATE: After 1300 hours, I'm starting to feel this game might be just a little addictive. I consider I'm now prepared to stop playing offline with bots and head to the online modes to see what they can offer.
Thanks for all the support, I'll keep you updated."
"Eric","191 products in account","Posted: July 14, 2015","169 of 240 people (70%) found this review helpful
372 people found this review funny","Recommended","406.6 hrs on record","Posted: July 14, 2015
												Played during alpha.
Played during beta.
Played an exclusive pre-release.
Failed Algorithms and Graph Theories in College.
11/10 would fail again."
"dan","344 products in account","Posted: July 22, 2015","7 of 8 people (88%) found this review helpful
4 people found this review funny","Recommended","26.1 hrs on record","Posted: July 22, 2015
												the more i play this the more it upsets me that this game hasnt been made sooner"
"Proton","209 products in account","Posted: August 22, 2015","5 of 5 people (100%) found this review helpful","Recommended","29.3 hrs on record","Posted: August 22, 2015
												Great game. Heard about it on the Giant Bombcast.

Very high quality, lots of great gameplay and design decisions. Every match feels unique, and I seem to believe (perhaps wrongfully?) that given enough practice I someday control this crazy vechicle!"
"JPB","681 products in account","Posted: July 11, 2015","4 of 4 people (100%) found this review helpful","Recommended","123.9 hrs on record","Posted: July 11, 2015
												Game is really enjoyable, servers seem to be back working again, there's a surprising amount of depth to the gameplay and you can pull off a lot of impressive saves and shots.

Worth the money."
"nutcrackr","410 products in account","Posted: April 22, 2016","25 of 32 people (78%) found this review helpful","Recommended","530.2 hrs on record","Posted: April 22, 2016
												Do you have 5 minutes to play a match of Rocket League? Just five minutes of fast, exciting, and competitive action. Three hours later, you’ll find time for another match. Rocket League is a fantastic multiplayer game with simple mechanics and a tremendous learning curve. It is easy to play and hard to master. You drive a rocket car and hit a ball into a goal. On a basic level it requires timing hits, simple passing, and good positioning. More advanced techniques include aerials, dribbling and pinching. Hitting goals is satisfying but you are always searching for that perfect match with good cooperation. With many skills to master, it is a game that provides reward after many hours. While there is some luck involved, such as when balls are contested, skill usually wins out. Rocket League is a game of exceptional value and you only need 5 spare minutes."
"Jimmy","1,839 products in account","Posted: September 15, 2015","17 of 25 people (68%) found this review helpful
11 people found this review funny","Recommended","2.3 hrs on record","Posted: September 15, 2015
												What's in a Name?

Naming sequels should be a straight forward process shouldn't it?
You can use the same name of the original and just slap a number on the end (or if you're going for ""Artsy"" a roman numeral for extra gravitas).

Sometimes people try to overcomplicate things unnecessarily which annoys me.

I can get on board with the whole, Alien, Aliens, Alien3 thing,

I've even made my peace with the Windows 7, Windows 8, Windows 10 fiasco
(Did they make a Windows 9? and was it so bad they had to lock it in the attic to hide it from the neighbours and feed it fish heads in a bucket when no one's looking?)

Anyway some naming systems for sequels defy logic, SimCity, SimCity 2000, SimCity 3000, SimCity 4 then back to SimCity again... that's just crazy!
It's either SimCity 5 or SimCity 5000.
Have a little consistency people!
(not that is really matters, SimCity 5 was crappy anyway).


What's in a Name II ?

But there are exceptions where I can forgive a sequel for not carrying the burden of its ancestors name.

For instance, do you remember a game called ""Supersonic Acrobatic Rocket-Powered Battle-Cars?""
Me neither and as such I'd be unlikely to show much interest in a title called ""Supersonic Acrobatic Rocket-Powered Battle-Cars 2""
(Even typing a title as long of that makes me sad).

However a game I have been playing recently (and thoroughly enjoying) has been the snappily titled ""Rocket League"" which the Steam store page confidently tells me is the sequel to the previously mentioned (and ridiculously named) battle-cars game.

So as I said, had Rocket League been released as ""Blah, Blah, Blah-Blah Blah-Cars 2"" I'm convinced I would have avoided the title and missed out on a gem!

But thankfully it wasn't and I didn't so here we are now!


What's in a Name III ?

Rocket League is a deceptively simple arcade, car racing and football (or soccer to our American friends) mash-up.

As a side note, I've never understood why American Football is called ""Football"", they play the ball with their hands right? so is it called football because handball was already taken?
Also, because the label ""football"" is (rightly or wrongly) used for a game played with your hands it results in a sport which is actually played with foot and ball being called ""soccer"".... it's not important but it does boggle my little mind.

Anyway... back to Rocket League.


Simple Soccer

The Football part of the mash up is a simplified version of ""the beautiful game"".
Each match takes place in a caged stadium so there's no need to worry about the ball going out of play, there are no corners or throw-ins, no fouls or offside rules, it's ""soccer"" boiled down to its purest form.
As you'd expect, there's a goal at each end of the pitch and one giant ♥♥♥ ball (it's bigger than the cars!) that you need to knock around the field.

Each match only lasts for 5 minutes but with most of the interruptions that slow down a regular footy match removed it makes for a frantic, adrenaline fuelled 5 minutes of non-stop action.
There are different stadiums to choose from too, you can even pick up more by way of DLC to keep the background looking fresh if you feel the need.


The Drive to Win

The driving side of the mash-up is where Rocket League really shines.
Gone are the egoistical, under-educated but overpaid human players that ""show-boat"" around the pitch during a ""real"" football match, here we have cars, gorgeous, acrobatic  rocket powered cars!
Winning games will unlock a whole wealth of upgrades and adornments for your vehicle too.
There are hats, flags, wheels, decals, you can even change the colour of the smoke that spews out the back when you fire up your rockets and hurtle across the arena.

These  customisation options are a huge amount of fun and give your chosen vehicle an element of individuality when you're playing (and if you're as talentless as myself, losing) against your peers online.
Maybe those go faster stripes really will make a difference in the next match...   (I need all the help I can get!)


Ball Control

As a football simulation Rocket League is a great driving game.
The handling of the various vehicles is surprisingly good and complimented by a very intuitive set of controls.
You'll need to dust off your game pad to get the most out of Rocket League, but it's totally worth it!
It's rare that I play a game where the controls feel so dialled in and natural.
It doesn't take long before you're hitting the controls without thought to make the car jump, flip and spin on command, of course doing this in the right location to make the ball go where you want is another matter.

""Easy to learn, hard to master"" are six words that definitely apply to Rocket League.


Tyre-Ball

The game itself is fantastic to play,  you can choose between intimate 1v1 matches all the way up to the mayhem you'll experience in a chaotic 5v5 match.
With a little (or maybe a lot) of practice you'll find yourself sliding and skidding your vehicle into position to intercept, pass and shoot the ball.

It's a great feeling when you manage to pull off an impressive move (whether accidental or not) and leaping your car into the air to nudge a high flying ball into your opponents goal is soooo satisfying, especially in an online match when you've got a real audience to admire you car-ball prowess.

There's a tutorial and single player mode too which are both vital if you want to learn the ropes before you take your newly fledged ""tyre-ball"" talents online.
If I could give you some advice to avoid annoying others and embarrassing yourself when you first fire up Rocket League it would be this:

""Practice before you start playing online!""
(Hey, that's six words again, spooky!)


Hear Me Roar!

So we know the game plays well, but what are the aesthetics like?
Well, the arenas are all beautiful and provide a pretty backdrop which you'll probably hardly notice as you zoom around the pitch.

The vehicles themselves are bright and varied with some neat customisation options (although I'm sad to say that ""go-faster stripes"" did not make me a better player).

The sound is of a high standard too, from the roar of the engines to the roar of the crowd, the atmosphere created by the audio gives the game an energy and intensity which heightens the whole experience.

Rocket League looks and sounds great!
(yes, I'm doing the six words thing on purpose now.)


What's in a name IV ? 

But can I sum rocket league up in six words?
hmmm...

Well there are cars battling to win the ball, let's call them battle-cars, they're rocket powered, maybe even supersonic and they are definitely acrobatic....

Maybe something like

""Supersonic Rocket Powered Acrobatic Battle Cars...""

although that does sound familiar...
It'd be a great name for a game though...

Wouldn't it?


Final Whistle

Whatever you want to call it, Rocket League is a polished, intuitive and extremely addictive alternative sports title.
I'm having a blast with it!

But remember, if you do come and join the fun (and you should) and if you encounter a player online with an unprecedented lack of skill (and go-faster stripes), take it easy on them...

It might be me!

For the full review (and others) please take the time to visit http://www.review-well.com/"
"Irishbulletz","186 products in account","Posted: August 12, 2015","4 of 4 people (100%) found this review helpful","Recommended","58.3 hrs on record","Posted: August 12, 2015
												Fast paced football with rocket powered cars, super fun.
Surprisingly high skill ceiling, prepare to get wrecked by players better than you."
"Pirate Dragonov","74 products in account","Posted: March 5, 2016","8 of 11 people (73%) found this review helpful
9 people found this review funny","Recommended","120.7 hrs on record","Posted: March 5, 2016
												Rocket League;
The only game where you can 
Be a girl and scream like a dude when hitting a pole
Make goals frequantly while doing backflips
Making back and front flips
Scream your lungs out
Laugh even though you cry in the inside for missing the goal
Get assist for not doing anything

And last of all;
You are a flying battlepowered car who can has a rainbow boost...

Its fun with a lot of friends. When playing alone it gets boring. Achievements and products are easily gotten though."
"Fulysic","1,663 products in account","Posted: July 10, 2015","182 of 221 people (82%) found this review helpful
141 people found this review funny","Recommended","16.0 hrs on record","Posted: July 10, 2015
												When I looked at this game I tought mmmmm little pricey but hey I will try it and its worth it alot fun very addictive i plane to play this alot more 

Pro:
Runs very well
alot of fun
very addictive
Pretty good overall car selection
online/ co-op 

Cons:
No current rehab program once your addicted 

Happy with this purchase looking forwards to playing it more good to sit and  relax and play or its good to get compeditive and rage quit :)

Rating out of 10: 8/10
Review date: 10/07/2015"
"n00biesuzikinz | Twitch","199 products in account","Posted: January 22, 2016","4 of 4 people (100%) found this review helpful","Recommended","2,962.8 hrs on record","Posted: January 22, 2016
												BEST SOCCER GAME IN THE WORLD!!!!! <3"
"- Jeff - \(-_-)/","395 products in account","Posted: February 16","21 of 28 people (75%) found this review helpful
1 person found this review funny","Recommended","95.3 hrs on record","Posted: February 16
												Rocket League I would recommend to everyone, because anyone can have fun with it. 
such a fun game with friends.
Supports In-game voice/text chat, Low ping, clean Interface
optional cross platform, smooth gameplay, 
customizable cars. you can even give them hats!
visuals are great, and game mode diversity.
controller support, and split screen multiplayer
good with controller or keyboard. (all up to preference)"
"iMatrix7","1,359 products in account","Posted: July 18, 2015","19 of 25 people (76%) found this review helpful
2 people found this review funny","Recommended","875.1 hrs on record","Posted: July 18, 2015
												Absolutely AMAZING!!

I loved this game since the first minute of gameplay! Extremely fun, with very fast matchmaking and with a very nice graphic powered by the wonderful Unreal Engine!!

Really suggested, also at FULL PRICE! ;)

----------------------

Nominated in the “Just 5 More Minutes” Award."
"Vert","274 products in account","Posted: August 1, 2015","12 of 14 people (86%) found this review helpful
1 person found this review funny","Recommended","590.9 hrs on record","Posted: August 1, 2015
												Rocket league is a fun game to play with friends online as a team and get some goals or saves.
Cant wait for later updates

Updated Review:
Game is still fun to play and im getting better at the game 1 step at a time. Connections to the server is good at 90ms ping but sometimes goes over 300ms which makes it a little hard to play but still playable.

I reccomend this to anyone who likes cars and soccer. Its reccomened to use a controller but i use both keyboard and controller. Its best to play with friends so you can have a better team that you can talk to using a mic. I will be recording this sometime to upload to youtube :D

In conclusion i give this game a thumbs up 

Edit: i have bought all the dlcs so far and they are all worth buying if you got spare money 

P.S: if you found this review helpful give it a thumbs up so otthers can see this review :P

This is still an amazing game"
"CronHD","87 products in account","Posted: March 2, 2016","8 of 10 people (80%) found this review helpful","Recommended","288.2 hrs on record","Posted: March 2, 2016
												This is my new favourite game! I love it, it is so fun to play with you friends or alone. There are some really cool custom items to put on your car to make it look awesome plus the DLCs don't cost alot either. I can play this game for hours on end without getting bored. I highly recommend this game to buy and have fun with even if you don't like football or cars.


10/10 
Love it!
Would paly for another 69 hours."
"youtube.com/Suknaman","243 products in account","Posted: August 13, 2015","5 of 5 people (100%) found this review helpful
1 person found this review funny","Recommended","1,173.9 hrs on record","Posted: August 13, 2015
												Best game ever! <3"
"D ♡ Azul","700 products in account","Posted: December 18, 2016","271 of 304 people (89%) found this review helpful
220 people found this review funny","Recommended","363.2 hrs on record","Posted: December 18, 2016
												[✓] Easy to pick up
[✓] Hard to master
[✓] Great Mechanics
[✓] Big community
[✓] Professional competitive scene
[✓] DLCs for some extra cars and customizations 
[✓] Lots of customization for your favorites cars
[✓] HORRIBLE microphone chat
[✓] Case openings 
[✓] It will make you laugh and cry
[✓] NOT a Friendly community, common toxicity you have to dominate:
----> [✓] Piece of SH★T just rotate !!!!
----> [✓] FU★★ING ball chaser !!!!
----> [✓] IDI★T you have to put the ball in the other goal !!!!!
----> [✓] Are you FU★★ING R★T★RD★D, why do you queue up if you gonna be AFK!?!?!

[✓] skills + salt = GREAT GAME!

EDIT 29 / DECEMBER / 2016: I did some changes thanks to the feedbacks in the comments, thanks guys!"
"Tito","2,946 products in account","Posted: July 19, 2015","124 of 219 people (57%) found this review helpful
144 people found this review funny","Recommended","12.2 hrs on record","Posted: July 19, 2015
												Racing+Soccer+Hats+Explosions = This game

9/10 -  Because has no weapons."
"Ramen and Vitamins [SAB]","429 products in account","Posted: 27 June, 2016","461 of 483 people (95%) found this review helpful
35 people found this review funny","Recommended","2,862.2 hrs on record","Posted: 27 June, 2016
												Rocket League is less of a ""sports game"" and more of an actual sport. In FIFA or Madden you have a ""pass"" button, but to make a pass in Rocket League you have to drive your car into the ball at the right speed and angle to send it over to where your teammate is going. You have to create the pass yourself, and it can be anything, from a hard bounce off the back wall to a soft lob over the defender. 

Passing, shooting, dribbling, tackles, jukes, they're all in the game, but you  have to make them happen yourself, not just press the right button. At first, just driving car to ball is a challenge, but as your skill grows, the freedom to create any play you can imagine and execute is unlike anything you'll find in a ""sports game"". Together with the mechanical skill to do what you want with the ball, you'll have to develop positional awareness and learn proper rotation and game sense. 

There are very few games that are consistently rewarding for hundreds or thousands of hours, that can keep challenging you as you improve, and improve, and improve beyond what you ever imagined you'd be capable of. In fact, this is the ONLY one I know. 

Best.

Game.

Ever."
"Punto cL | Sir","718 products in account","Posted: July 15, 2015","4 of 4 people (100%) found this review helpful
1 person found this review funny","Recommended","41.1 hrs on record","Posted: July 15, 2015
												When I thought my laugh was extinct and I was alone in this world... Thanks to Rocket League now I can laugh again... alone."
"Narukoopa","222 products in account","Posted: July 24, 2016","87 of 120 people (73%) found this review helpful
11 people found this review funny","Recommended","10.9 hrs on record","Posted: July 24, 2016
												Release7th July 2015
Genre(s)Racing, Sports
DeveloperPsyonix, Inc
PublisherPsyonix, Inc
Mode(s)Single-Player, Multiplayer, Co-Op

TL:DR
A rather unique idea of cars and football (or soccer) together to create one of the best competitive games ever made. If you're someone like me, who doesn't like cars or football, you may be put off by this at first, but it's definitely not what it seems, it's no wonder it's so popular. Definitely worth it!

Now for the full review

Rocket League is a game where you drive around in a rocket powered car trying to score goals. Sounds boring doesn't it? It really isn't. Rocket League suprised me. It's not one of those generic sports games I was anticipating it to be. It's a really addicting and competitive game. The game is highly physics based, meaning you'll see cars jumping and flying around. Realistic!

Your team can have up to at least 4 players, with matches lasting five minutes. The goal is basically what you do in football/soccer, score goals. The team with the most goals wins. This can be a challenge sometimes as it does require team-work, unless it's 1 v 1. There definitely isn't a shortage of players, with thousands of players on Steam AND it's cross platform capability with players from the PS4, which isn't really seen that much in games. Finding a game shouldn't be too difficult either, the matchmaking system's perfect.

The game highly advises you to use a controller, except when I started playing, my controller stopped working, so I resorted to using the keyboard. Honestly, it wasn't that hard for me to adapt. It does take time, for some people, but after that the controls become pretty simple, though I would still recommend using a controller, as there are plenty of people who struggle with the keyboard and mouse.

The game isn't just multiplayer, there is a single player and a co-op mode. In single player, you are able to access a mode called Season. This puts you with your own unique team, and places you in a tournament against bots. I haven't really played much of it but it seemed pretty simple. If you want the most out of your money I would stick to the multiplayer as it's much more entertaining and challenging.

There are quite a few different maps in Rocket League. Each one looks amazing and colourful, with quite a bit of background detail which isn't a suprise due to it being made on Unreal Engine 3. Despite all the activity going on in the match, performance was never an issue. This game runs rather smooth for what it is. 

There are different types of cars, all of which are fully customizable, ranging from colours to patterns to wheels etc. You can unlock these different customizations from completing matches. Not to mention, there's plenty of dlc that add different cars and customization items, that have quite reasonable price tags.

Rocket League is one of those games where you can loose track of time playing it, and I'm glad I replayed it after months of it sitting around in my library. It's highly addicting and I can see why it's so popular. It also has such an amazing soundtrack that plays in the background of the main menu, with some really memorable songs. If you have spare money, I'd definitely say this is worth it, a near flawless game. The DLC seems quite reasonable as well.

Pros- Highly addicting
- Amazing detail
- Highly customizable
- Great performance
- Amazing soundtrack

Cons- Problems with keyboard controls




	
	
		YouTube™ Video: Rocket League - Announce Trailer | PS4 
		
			Views: 744,075		
		
			Rocket League is coming to PS4 with a slew of improvements and new features designed for a challenging solo season or a raucous eight-player competition.		
	


If you liked this review, be sure to give it a like! I'm still learning. :)

Also be sure to follow my curator page here- http://steamcommunity.com/groups/narukoopasreviews#curation
And be sure to follow TeamTomReviews for more reviews like this! - https://steamcommunity.com/groups/TeamTomsReviews#

Thanks for Reading!"
"Cyranek","757 products in account","Posted: August 15, 2015","9 of 11 people (82%) found this review helpful","Recommended","56.7 hrs on record","Posted: August 15, 2015
												worth $20"
"Sugi","757 products in account","Posted: September 5, 2015","20 of 21 people (95%) found this review helpful
19 people found this review funny","Recommended","22.2 hrs on record","Posted: September 5, 2015
												
	
	
		YouTube™ Video: Rocket League Review 
		
			Views: 131		
		
			►Buy Rocket League - https://www.♥♥♥.com/r/rocketto Review about latest hit game called Rocket League which ive have fallen love with.		
	

Drive Fast, Die Never
- Fun
- Smooth Controls
- Countless hours of gameplay
- Lot of customization
- Can play with friends or without them
- Great competitive scene
- Easy to learn & hard to master

More detailed review in the video, thanks"
"Jtom2k (Trading)","166 products in account","Posted: July 22, 2015","121 of 136 people (89%) found this review helpful
11 people found this review funny","Recommended","55.1 hrs on record","Posted: July 22, 2015
												Amazing game.

This game is so dynamic and energetic, not a second is spent bored. Non stop action with your team, always edging to get the game deciding nudge, whether it be defense or attack. You spend hours, upon hours, getting addicted and mastering your skills. 

This game will make it to the massive multiplayer leagues. Rocket League will improve once they get proper class ranks, gained through playing ranked matches. 

Rocket League also features in depth customisation, allowing the user to ultimately customise their vehicle. This allows uniqueness, and a great ton of laughter.

Graphics of this game is amazing. If your computer isn't the best then you'll have to turn down the graphics a little, but your PC doesn't need to be expensive to play the game on great graphics. Decent laptops can even play this game decently.

This game is honestly a 9/10. Rocket League has the graphics, the dynamic energetic gameplay, the competitive experience in multiplayer and more."
"ItsSigma * 黑鬼","25 products in account","Posted: July 20, 2015","693 of 1,175 people (59%) found this review helpful
2,490 people found this review funny","Recommended","65.0 hrs on record","Posted: July 20, 2015
												If this game was a fork it would be a great fork"
"Pinballwiz45b","125 products in account","Posted: April 26, 2016","21 of 27 people (78%) found this review helpful","Recommended","9.7 hrs on record","Posted: April 26, 2016
												Demolition Derby meets Soccer/Football/HOOPS. Bought it during a sale, and I was not expecting to have this much fun with this game. I may suck, but it's still a great experience. Nailing those goals can be very satisfying.

Skin and car design options are limited initially, but greatly increases as you play, even if you lose a match."
"SaNi","824 products in account","Posted: August 18, 2015","4 of 4 people (100%) found this review helpful","Recommended","212.1 hrs on record","Posted: August 18, 2015
												I bought this without expecting that much, but it caught me, and suddenly i played for almost 5 hours and it was almost morning. This game is very fun and addicting. It isn't hard to learn, but takes time to truly master.

Also, i didn't experience a single fps drop. The game is as smooth as it can be


	
	
		YouTube™ Video: Rocket League - 1 Hour Of Mixed Gameplay 
		
			Views: 26		
		
			Subscribe: http://www.youtube.com/subscription_center?add_user=SaniPlays Facebook: https://www.facebook.com/saniplaysgaming Game Playlist:..."
"Fragger","1,520 products in account","Posted: November 29, 2016","13 of 13 people (100%) found this review helpful","Recommended","707.6 hrs on record","Posted: November 29, 2016
												If you're looking for a great game to play online with others, either casually or competitively, or just to have a good time with some friends, there probably isn't a better choice than Rocket League. - It's fun, fast paced, hectic, hilarious, and both challenging, yet simple, all at the same time.
 
It doesn't matter if you only play games that are on the simple side, or ones that are extremely difficult. It really is the sort of game that just about everyone could have a great time playing, and you don't even have to be good at it, or like sports. 
 
The only real downside to this game, if you do intend to play online, is the terrible nature of the community (like with most online games). It's probably best just to disable both voice and text chat in the options, as almost nobody says anything of value. Even the quick-chat is highly abused and used by players mostly just to taunt and harass others. 
 

It really is a must-buy, though, especially if you're looking for a fun game that actually has an active player base."
"CoreySlater","154 products in account","Posted: August 16, 2015","43 of 66 people (65%) found this review helpful
125 people found this review funny","Recommended","104.3 hrs on record","Posted: August 16, 2015
												Buy it, just buy it! Don’t let your dreams be dreams. Yesterday you said tomorrow. So just buy it! Make your dreams come true. Just buy it. Some people dream of scoring goals with rocket propelled cars, while you’re going to wake up and work hard at it. Nothing is impossible… you should get to the point where anyone else would quit and you’re not going to stop there. NO! What are you waiting for?! BUY IT! JUST BUY IT! YES YOU CAN! JUST BUY IT! If you’re tired of starting over, stop giving up."
"TuB Life","1,233 products in account","Posted: August 22, 2015","11 of 17 people (65%) found this review helpful
9 people found this review funny","Recommended","129.6 hrs on record","Posted: August 22, 2015
												Girlfriend: You bought another game?
Me: Yeah Rocket League. Soccor and Race Cars!
Girlfriend: Again you bought another thing that is a waste of time and money. 
Me: No. Buying you that purse was a waste of MONEY! OUT....

Ok.. No more distractions for my new game.

GREAT GAME! 11/10"
"ezwip","720 products in account","Posted: October 22, 2015","646 of 710 people (91%) found this review helpful
219 people found this review funny","Recommended","31.4 hrs on record","Posted: October 22, 2015
												This is the game that you play when you aren't sure what you want to play."
"Thefly","323 products in account","Posted: July 7, 2015","82 of 108 people (76%) found this review helpful
8 people found this review funny","Recommended","68.1 hrs on record","Posted: July 7, 2015
												You have to play this game. Srsly. You can't judge it by just watching the screenshots or even videos, you have to FEEL it. The game is mad fun, gaming at its best.

And it's surprisingly deep too. It's easy to pick up, but to _really_ mastering it, it will keep you busy for a long time.

And the devs are the best."
"Myster^Y","95 products in account","Posted: July 11, 2015","44 of 56 people (79%) found this review helpful
14 people found this review funny","Recommended","56.7 hrs on record","Posted: July 11, 2015
												Only 20 euros for that much fun?
Never spent better my money."
"JLynx","360 products in account","Posted: November 29, 2016","18 of 23 people (78%) found this review helpful
17 people found this review funny","Recommended","181.0 hrs on record","Posted: November 29, 2016
												Just.... 5 more minutes...."
"Miss.SilentSakura","93 products in account","Posted: November 24, 2016","6 of 6 people (100%) found this review helpful
1 person found this review funny","Recommended","89.3 hrs on record","Posted: November 24, 2016
												This game is beyond addictive!"
"Rick Sanchez [C137]","624 products in account","Posted: January 26, 2016","584 of 757 people (77%) found this review helpful
1,083 people found this review funny","Recommended","52.8 hrs on record","Posted: January 26, 2016
												After almost 500 hours of Dota, I know that I suck at Dota.

After 2 hours of Rocket League, I begin to seriously entertain the idea that I might be Christ Jesus, re-incarnated into this mortal plane for the sole purpose of doing awesome ♥♥♥♥ in rocket car soccer.

10/10 Would score for your sins again."
"MisTaKe.","32 products in account","Posted: April 1, 2016","6 of 7 people (86%) found this review helpful","Recommended","3,112.3 hrs on record","Posted: April 1, 2016
												Awesome game, Lovin' it until now."
"Zombie Jesus","261 products in account","Posted: July 22, 2015","6 of 6 people (100%) found this review helpful","Recommended","557.5 hrs on record","Posted: July 22, 2015
												Great game. Competitive, easy to learn but hard to master. Community seems great also. Everything unlocks through skill, ranked/unranked games, 1vs1-4vs4, love everything about it, Haven't tried the single player game yet though. A steal at $20 bucks. I got my moneys worth the first night."
"ProCryonicX™","211 products in account","Posted: February 17, 2016","8 of 11 people (73%) found this review helpful
1 person found this review funny","Recommended","46.3 hrs on record","Posted: February 17, 2016
												Fun game to play with friends."
"Commander Llama","517 products in account","Posted: July 11, 2015","12 of 13 people (92%) found this review helpful","Recommended","43.1 hrs on record","Posted: July 11, 2015
												LAUNCH WEEK WARNING: The game servers are having problems at the moment, and when they're down you're stuck to offline play. If you're only buying this for multiplayer, I recommend waiting until the devs sort things out.

Vehicular Football/Soccer is not something one usually thinks about, so it's not something one would imagine they need in their life.

In a single match of Rocket League, I learned that it's something most people need more of in their lives. I still have much more to experience out of this game, so I may update the review as I go. As it stands, Rocket League is an incredibly fun indie racing-sports game. You are a car/truck, and you play football/soccer by driving into a giant bouncy ball. You have rocket boosters. You have vertical jump boosters. You can wall climb, ceiling crawl, bicycle kick, and sometimes explode.

Rocket League is the embodiment of ""Easy to learn, difficult to master"" gameplay. This means it is very accessible, but there's skills you can work on to improve your game. If you play just one match of Rocket League, you'll know how to play all the basics. For the advanced, there's learning better ball control with double-tapping, flying, and so on.

Teamwork is absolutely effective. Get this, get your friends to get this, join a party and play as a team. Just like actual football/soccer! With flying, exploding, spinning, rocket cars.

I'm still working through the game's content. There's offline exhibition games, a Season mode, online play, and tutorials. I'm hoping for some really intense online bracket tournaments involving multiple teams, but so far I've only played regular online matches. There's also local split-screen play, and cross-play with PS4 players! As of right now, I feel like most players are PS4 online, because no one seems to use the chat at all.

I have one small gripe, but it may just tie in to the server troubles mentioned above: the matchmaking could be better. The matchmaking system is competent when it first sets a game up, but if a player drops, it doesn't seem to try to bring new players in. If a whole team leaves after a match, sometimes it will hang on the matchmaking for so long, it's faster for your team to just quit that match and create a whole new match, with new matchmaking that works. But bear this workaround in mind, and you can avoid those waiting periods.

Update Edit: Although there's no traditional dedicated server listings, you can setup Private Matches with just your buddies or what not. Retracted that comment from matchmaking gripes.

Just pure, nonsensical, sporting good times to be had here. A must have unless you despise racing, or sports, but honestly, you might even find yourself having a good time then too.

To think that I spent 2 years hyping over Batman: Arkham Knight, and that whole ♥♥♥♥♥torm goes down, and I have more fun with Rocket League in fifteen minutes than I probably ever will with that game. And for only $20."
"FlorkofCows","123 products in account","Posted: June 24, 2016","4 of 4 people (100%) found this review helpful","Recommended","131.6 hrs on record","Posted: June 24, 2016
												Best game ever. 10/10,"
"nandeyanen","145 products in account","Posted: November 13, 2015","11 of 15 people (73%) found this review helpful
8 people found this review funny","Recommended","19.8 hrs on record","Posted: November 13, 2015
												I am simple man, i see ball i boost to it."
"Axnon","179 products in account","Posted: July 13, 2015","84 of 127 people (66%) found this review helpful
120 people found this review funny","Recommended","332.2 hrs on record","Posted: July 13, 2015
												Axnon: ""Hey, this game seems fun, have you seen it?""
Friend: ""Yeah, I heard about it, is it cool?""
Axnon: ""Rocket powered cars playing football.""
Axnon *Receives steam message* Friend gifted me the game and got it for himself.

Some hours later:
""GOAL, HOLY ♥♥♥♥ GOAL, WE ALMOST LOST IT""
""OH MY GOD BLOCK IT BLOCK IT!""
""YES WE WON HOLY CRAP"""
"H.I. McDunnough","722 products in account","Posted: July 21, 2015","13 of 14 people (93%) found this review helpful
1 person found this review funny","Recommended","28.8 hrs on record","Posted: July 21, 2015
												This is one of those games that grabbed my attention.  I saw it on the front page of Steam and decided to give it a go.  I had some work to do one fair evening but I wanted to do a little game first.  I played one round and was absolutley terrible.  I had to get better!  So I tried again, and again, and again, and again, and again.  Now 4 hours later I haven't got any work done.  Thanks Rocket League.

Seriously though, this game is ADDICTING.   The controls are super tight on an Xbox 360 controller.  Every precise movement counts when going for a goal.  Easy game to pick up but has a very high skill ceiling.  Honestly, I can see this becoming an eSport.  It is that competitve."
"VolatileBiscuit","39 products in account","Posted: March 20, 2016","4 of 4 people (100%) found this review helpful","Recommended","397.1 hrs on record","Posted: March 20, 2016
												A better representation of football than most football games are. I've played the prequel SARPBC for so many years, and I haven't gotten bored yet."
